Season	Week Start Date	Week End Date	City/Town	County	Population	Cumulative tests	Tests during the week	Positive tests the week	Week percent positivity	Cumulative confirmed cases	Weekly testing rate	Cases during this week	Weekly case rate	Last updated
2023-2024	12/3/23	12/9/23	Grafton	Worcester	19663.99985504	1171	83	4	0.048192771084337352	94	422.09113411240492	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Granby	Hampshire	6109.9999733	466	26	5	0.19230769230769232	24	425.53191675314275	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Granville	Hampden	1538.00001526	101	2	0	0	5	130.03901041326705	0	0	3/7/24
2023-2024	12/3/23	12/9/23	Great Barrington	Berkshire	7171.99998474	1001	39	4	0.10256410256410256	64	543.78137315924482	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Greenfield	Franklin	17767.99992371	2495	123	11	0.08943089430894309	154	692.25574362968212	11	61.909050243304904	3/7/24
2023-2024	12/3/23	12/9/23	Groton	Middlesex	11315.00003052	590	45	14	0.31111111111111112	78	397.70216419462042	14	123.7295621938819	3/7/24
2023-2024	12/3/23	12/9/23	Groveland	Essex	6752.00006104	367	31	1	0.032258064516129031	22	459.12321859821071	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Hadley	Hampshire	5325.00006104	333	25	1	0.040000000000000001	23	469.48356269346914	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Halifax	Plymouth	7749.00003433	530	42	5	0.11904761904761904	38	542.00541765298158	5	64.524454482497802	3/7/24
2023-2024	12/3/23	12/9/23	Hamilton	Essex	7560.99996185	506	38	4	0.10526315789473684	38	502.57902647445974	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Hampden	Hampden	4966.00000381	439	23	3	0.13043478260869565	40	463.14941567366105	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Hancock	Berkshire	756.9999938	27	1	0	0	0	132.10039738312082	0	0	3/7/24
2023-2024	12/3/23	12/9/23	Hanover	Plymouth	14833.00003815	1096	75	5	0.066666666666666666	91	505.62933868470577	5	33.708622578980382	3/7/24
2023-2024	12/3/23	12/9/23	Hanson	Plymouth	10639.00001907	665	56	9	0.16071428571428573	61	526.36525894935755	5	46.996898120478349	3/7/24
2023-2024	12/3/23	12/9/23	Hardwick	Worcester	2666.99999428	222	20	4	0.20000000000000001	21	749.90626332563329	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Harvard	Worcester	6850.99998283	254	16	2	0.125	34	233.542549118366	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Harwich	Barnstable	13440.00001526	1579	83	11	0.13253012048192772	135	617.55952310833641	8	59.523809456225202	3/7/24
2023-2024	12/3/23	12/9/23	Hatfield	Hampshire	3352.00000763	288	19	2	0.10526315789473684	24	566.82577436608574	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Haverhill	Essex	67787.00036621	5181	399	30	0.075187969924812026	378	588.60843206581944	28	41.305854881811889	3/7/24
2023-2024	12/3/23	12/9/23	Hawley	Franklin	352.99999952	5	0	0	*	0	0	0	0	3/7/24
2023-2024	12/3/23	12/9/23	Heath	Franklin	722.99999928	33	2	0	0	1-4	276.6251731662104	0	0	3/7/24
2023-2024	12/3/23	12/9/23	Hingham	Plymouth	24284.00009155	1614	101	10	0.099009900990099015	137	415.91170984694793	10	41.179377212569101	3/7/24
2023-2024	12/3/23	12/9/23	Hinsdale	Berkshire	1918.99999619	264	7	0	0	16	364.77332016143112	0	0	3/7/24
2023-2024	12/3/23	12/9/23	Holbrook	Norfolk	11405.00004578	779	69	5	0.072463768115942032	75	604.99780555047789	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Holden	Worcester	19905	1632	118	11	0.093220338983050849	168	592.81587540818896	10	50.238633509168551	3/7/24
2023-2024	12/3/23	12/9/23	Holland	Hampden	2603.00000095	139	17	2	0.11764705882352941	13	653.09258523993935	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Holliston	Middlesex	14996.00006104	1313	78	10	0.12820512820512819	79	520.13870153712548	7	46.679114240511261	3/7/24
2023-2024	12/3/23	12/9/23	Holyoke	Hampden	38237.99969482	7028	454	33	0.07268722466960352	400	1187.3006005110203	32	83.686385939102763	3/7/24
2023-2024	12/3/23	12/9/23	Hopedale	Worcester	6017	647	37	2	0.054054054054054057	51	614.92438092072462	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Hopkinton	Middlesex	18758.00000763	2100	153	13	0.084967320261437912	161	815.65198815313875	12	63.972704953187346	3/7/24
2023-2024	12/3/23	12/9/23	Hubbardston	Worcester	4328.00000191	211	9	0	0	12	207.94824390083613	0	0	3/7/24
2023-2024	12/3/23	12/9/23	Hudson	Middlesex	20091.99993896	1358	90	11	0.12222222222222222	134	447.93947976021428	7	34.839737314683333	3/7/24
2023-2024	12/3/23	12/9/23	Hull	Plymouth	10072.00001526	690	41	4	0.097560975609756101	60	407.06910184552476	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Huntington	Hampshire	2093.99999619	186	11	0	0	10	525.31041165302429	0	0	3/7/24
2023-2024	12/3/23	12/9/23	Ipswich	Essex	13785.00001526	1068	68	4	0.058823529411764705	83	493.28980721598822	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Kingston	Plymouth	13708.00002289	1554	98	13	0.1326530612244898	165	714.91099968162291	13	94.835132610827529	3/7/24
2023-2024	12/3/23	12/9/23	Lakeville	Plymouth	11522.99999619	550	50	11	0.22	73	433.91477928084834	10	86.782955856169679	3/7/24
2023-2024	12/3/23	12/9/23	Lancaster	Worcester	8441.00003815	438	38	5	0.13157894736842105	30	450.18362549762998	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Lanesborough	Berkshire	3037.99999046	378	17	0	0	22	559.57867193495076	0	0	3/7/24
2023-2024	12/3/23	12/9/23	Lawrence	Essex	89143.00027466	6352	466	41	0.087982832618025753	480	522.75557089642439	40	44.871722823727417	3/7/24
2023-2024	12/3/23	12/9/23	Lee	Berkshire	5787.99998474	713	29	5	0.17241379310344829	47	501.03662882616078	5	86.385625659682887	3/7/24
2023-2024	12/3/23	12/9/23	Leicester	Worcester	11086.99999237	719	51	4	0.078431372549019607	44	459.99819640207323	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Lenox	Berkshire	5094.99999619	655	21	2	0.095238095238095233	38	412.16879324246571	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Leominster	Worcester	43782.00015259	3474	281	26	0.092526690391459068	266	641.81626929023923	24	54.817047910910119	3/7/24
2023-2024	12/3/23	12/9/23	Leverett	Franklin	1864.99998283	120	7	0	0	1-4	375.33512409892984	0	0	3/7/24
2023-2024	12/3/23	12/9/23	Lexington	Middlesex	34453.99993896	2098	119	15	0.12605042016806722	182	345.38805424863551	12	34.829047487257363	3/7/24
2023-2024	12/3/23	12/9/23	Leyden	Franklin	734.0000025	12	0	0	*	0	0	0	0	3/7/24
2023-2024	12/3/23	12/9/23	Lincoln	Middlesex	7014.00000381	334	24	3	0.125	35	342.17279707674965	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Littleton	Middlesex	10140.99994659	650	40	5	0.125	70	394.43842037934678	5	49.304802547418348	3/7/24
2023-2024	12/3/23	12/9/23	Longmeadow	Hampden	15852.99998474	1093	74	9	0.12162162162162163	93	466.7886208997158	8	50.463634691861174	3/7/24
2023-2024	12/3/23	12/9/23	Lowell	Middlesex	115553.99957275	10299	802	109	0.13591022443890274	1084	694.04780705585199	105	90.866608155691353	3/7/24
2023-2024	12/3/23	12/9/23	Ludlow	Hampden	21002.00012207	2333	157	12	0.076433121019108277	178	747.54784824049295	12	57.137415152139596	3/7/24
2023-2024	12/3/23	12/9/23	Lunenburg	Worcester	11782.00006104	600	55	6	0.10909090909090909	33	466.81378131944382	6	50.925139780302963	3/7/24
2023-2024	12/3/23	12/9/23	Lynn	Essex	101252.99990845	9395	621	52	0.083735909822866342	802	613.31516158680733	47	46.418377769049826	3/7/24
2023-2024	12/3/23	12/9/23	Lynnfield	Essex	13000.00003815	1192	74	12	0.16216216216216217	120	569.23076756029593	12	92.307692036804738	3/7/24
2023-2024	12/3/23	12/9/23	Malden	Middlesex	66263.00027466	4808	313	33	0.10543130990415335	363	472.36013869371396	21	31.691894289354607	3/7/24
2023-2024	12/3/23	12/9/23	Manchester	Essex	5395.00002289	350	23	2	0.086956521739130432	37	426.32066547572202	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Mansfield	Bristol	23860.00004578	1115	60	3	0.050000000000000003	107	251.46688971030366	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Marblehead	Essex	20441.00006104	1755	158	17	0.10759493670886076	129	772.95631098374577	14	68.489799707420516	3/7/24
2023-2024	12/3/23	12/9/23	Marion	Plymouth	5346.99998093	462	35	1	0.028571428571428571	39	654.57265989951395	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Marlborough	Middlesex	41792.99975586	2942	187	15	0.080213903743315509	205	447.44335437127796	13	31.105687737040714	3/7/24
2023-2024	12/3/23	12/9/23	Marshfield	Plymouth	25825	1640	119	13	0.1092436974789916	177	460.79380445304935	10	38.722168441432721	3/7/24
2023-2024	12/3/23	12/9/23	Mashpee	Barnstable	15060.00006104	2412	152	13	0.085526315789473686	170	1009.2961446475805	8	53.120849718293712	3/7/24
2023-2024	12/3/23	12/9/23	Mattapoisett	Plymouth	6507.99996948	409	33	5	0.15151515151515152	43	507.06822610260019	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Maynard	Middlesex	10746.00004578	769	58	10	0.17241379310344829	101	539.73571331573601	10	93.057881606161388	3/7/24
2023-2024	12/3/23	12/9/23	Medfield	Norfolk	12799.00004578	608	48	2	0.041666666666666664	38	375.02929782257667	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Medford	Middlesex	59658.99957275	3905	248	22	0.088709677419354843	366	415.6958745135866	18	30.171474763082895	3/7/24
2023-2024	12/3/23	12/9/23	Medway	Norfolk	13114.99995422	1079	73	7	0.095890410958904104	82	556.61456541988673	5	38.12428530273197	3/7/24
2023-2024	12/3/23	12/9/23	Melrose	Middlesex	29816.99987793	2203	117	16	0.13675213675213677	177	392.3936025723408	12	40.245497699727267	3/7/24
2023-2024	12/3/23	12/9/23	Mendon	Worcester	6228.00000763	627	49	9	0.18367346938775511	61	786.76942742404447	5	80.282594635106577	3/7/24
2023-2024	12/3/23	12/9/23	Merrimac	Essex	6722.99995804	357	22	1	0.045454545454545456	25	327.23486742983414	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Methuen	Essex	53059.00027466	3550	269	29	0.10780669144981413	272	506.98279011576	26	49.002054063233302	3/7/24
2023-2024	12/3/23	12/9/23	Middleborough	Plymouth	24244.99987793	1436	101	16	0.15841584158415842	138	416.5807403939786	16	65.99298857726393	3/7/24
2023-2024	12/3/23	12/9/23	Middlefield	Hampshire	384.9999969	19	1	1	1	5	259.74026183167484	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Middleton	Essex	9778.99998474	784	41	3	0.073170731707317069	63	419.26577425074095	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Milford	Worcester	30378.99989319	3738	278	26	0.093525179856115109	317	915.1058329024147	24	79.001942408841558	3/7/24
2023-2024	12/3/23	12/9/23	Millbury	Worcester	13831.00001526	789	37	2	0.054054054054054057	56	267.51500223539301	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Millis	Norfolk	8460.00005341	588	45	2	0.044444444444444446	49	531.91489025891553	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Millville	Worcester	3174.00000668	214	20	1	0.050000000000000003	17	630.11972142117213	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Milton	Norfolk	28630.00003052	2028	143	14	0.097902097902097904	169	499.47607351575232	13	45.406915774159302	3/7/24
2023-2024	12/3/23	12/9/23	Monroe	Franklin	118.00000101	12	1	0	0	0	847.45761986498133	0	0	3/7/24
2023-2024	12/3/23	12/9/23	Monson	Hampden	8149.99993515	984	55	3	0.054545454545454543	54	674.84663113666306	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Montague	Franklin	8580.00000763	904	40	3	0.074999999999999997	49	466.20046578588466	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Monterey	Berkshire	1094.99999619	61	0	0	*	8	0	0	0	3/7/24
2023-2024	12/3/23	12/9/23	Montgomery	Hampden	818.99999523	35	5	2	0.40000000000000002	5	610.50061405627343	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Mount Washington	Berkshire	159.99999973	4	1	0	0	1-4	625.00000105468746	0	0	3/7/24
2023-2024	12/3/23	12/9/23	Nahant	Essex	3333.99998093	286	20	6	0.29999999999999999	33	599.88002742642834	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Nantucket	Nantucket	14255.00003815	1699	98	2	0.020408163265306121	105	687.47807602754904	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Natick	Middlesex	37006.00003052	1765	94	7	0.074468085106382975	141	254.0128625695165	6	16.213586972522329	3/7/24
2023-2024	12/3/23	12/9/23	Needham	Norfolk	32090.99981689	1868	113	11	0.097345132743362831	153	352.12365038413765	10	31.161384989746701	3/7/24
2023-2024	12/3/23	12/9/23	New Ashford	Berkshire	250.00000167	21	0	0	*	1-4	0	0	0	3/7/24
2023-2024	12/3/23	12/9/23	New Bedford	Bristol	101079.00042725	7757	535	68	0.12710280373831775	792	529.28896975495695	68	67.27411204362069	3/7/24
2023-2024	12/3/23	12/9/23	New Braintree	Worcester	996.00000167	57	4	0	0	5	401.606425029435	0	0	3/7/24
2023-2024	12/3/23	12/9/23	New Marlborough	Berkshire	1528.00000381	99	4	0	0	8	261.78010405930485	0	0	3/7/24
2023-2024	12/3/23	12/9/23	New Salem	Franklin	982.99999881	43	0	0	*	1-4	0	0	0	3/7/24
2023-2024	12/3/23	12/9/23	Newbury	Essex	6716.00003815	341	15	2	0.13333333333333333	19	223.34722922562585	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Newburyport	Essex	18288.99998474	960	64	9	0.140625	63	349.93712096560995	9	49.209907635788902	3/7/24
2023-2024	12/3/23	12/9/23	Newton	Middlesex	88923.00036621	5727	372	35	0.094086021505376344	462	418.33946050852876	26	29.23877949790792	3/7/24
2023-2024	12/3/23	12/9/23	Norfolk	Norfolk	11662.0001297	611	40	3	0.074999999999999997	53	342.99433677873731	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	North Adams	Berkshire	12961.00001526	2813	123	13	0.10569105691056911	131	949.00084758261301	13	100.30090259003227	3/7/24
2023-2024	12/3/23	12/9/23	North Andover	Essex	30914.99996948	2181	129	16	0.12403100775193798	165	417.27316877681312	13	42.050784450376518	3/7/24
2023-2024	12/3/23	12/9/23	North Attleborough	Bristol	30833.99981689	913	41	11	0.26829268292682928	170	132.97009873348105	11	35.674904538251013	3/7/24
2023-2024	12/3/23	12/9/23	North Brookfield	Worcester	4735.00000763	263	20	2	0.10000000000000001	18	422.3864829518883	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	North Reading	Middlesex	15553.99993134	1069	49	6	0.12244897959183673	89	315.03150454095811	6	38.575286270321406	3/7/24
2023-2024	12/3/23	12/9/23	Northampton	Hampshire	29571.00001526	2654	148	16	0.10810810810810811	241	500.49034501242829	16	54.10706432566792	3/7/24
2023-2024	12/3/23	12/9/23	Northborough	Worcester	15740.99991608	733	38	6	0.15789473684210525	63	241.40778986461737	5	31.764182876923339	3/7/24
2023-2024	12/3/23	12/9/23	Northbridge	Worcester	16335	1793	114	15	0.13157894736842105	123	697.88797061524338	13	79.583715947352317	3/7/24
2023-2024	12/3/23	12/9/23	Northfield	Franklin	2865.99999809	230	9	3	0.33333333333333331	17	314.026518004114	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Norton	Bristol	19202.00011444	855	55	6	0.10909090909090909	87	286.42849532450384	6	31.246744944491329	3/7/24
2023-2024	12/3/23	12/9/23	Norwell	Plymouth	11350.99996948	703	62	8	0.12903225806451613	47	546.20738407807676	7	61.668575621718347	3/7/24
2023-2024	12/3/23	12/9/23	Norwood	Norfolk	31610.99984741	1785	122	8	0.065573770491803282	158	385.94160446967288	6	18.980734646049488	3/7/24
2023-2024	12/3/23	12/9/23	Oak Bluffs	Dukes	5340.99998856	329	19	1	0.052631578947368418	34	355.7386264874836	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Oakham	Worcester	1850.99999332	132	8	1	0.125	8	432.19881301301353	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Orange	Franklin	7569.00001907	656	20	1	0.050000000000000003	66	264.23569757709407	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Orleans	Barnstable	6306.99996185	848	46	2	0.043478260869565216	84	729.34834752253687	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Otis	Berkshire	1634.00000191	136	9	1	0.1111111111111111	11	550.79559299141999	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Oxford	Worcester	13346.99996948	894	85	8	0.094117647058823528	57	636.8472330438733	8	59.938563110011607	3/7/24
2023-2024	12/3/23	12/9/23	Palmer	Hampden	12447.99996948	1698	103	6	0.058252427184466021	99	827.44216141175559	6	48.200514256995476	3/7/24
2023-2024	12/3/23	12/9/23	Paxton	Worcester	5003.99996948	295	23	5	0.21739130434782608	34	459.63229696802108	5	99.920064558265466	3/7/24
2023-2024	12/3/23	12/9/23	Peabody	Essex	54481.00006104	5839	341	28	0.082111436950146624	480	625.9062785520581	26	47.723059361740503	3/7/24
2023-2024	12/3/23	12/9/23	Pelham	Hampshire	1280.00000668	40	3	0	0	1-4	234.37499877685545	0	0	3/7/24
2023-2024	12/3/23	12/9/23	Pembroke	Plymouth	18361.00001526	1278	81	12	0.14814814814814814	119	441.15244231076809	12	65.355917379373054	3/7/24
2023-2024	12/3/23	12/9/23	Pepperell	Middlesex	11603.99997711	429	25	4	0.16	46	215.44295113163471	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Peru	Berkshire	814.00000548	52	3	0	0	1-4	368.55036606921863	0	0	3/7/24
2023-2024	12/3/23	12/9/23	Petersham	Worcester	1194.00000811	70	10	1	0.10000000000000001	9	837.5209323347616	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Phillipston	Worcester	1725.99998665	112	5	0	0	9	289.68714013170529	0	0	3/7/24
2023-2024	12/3/23	12/9/23	Pittsfield	Berkshire	43927.00006104	8245	375	46	0.12266666666666666	590	853.68907387007573	44	100.16618466742223	3/7/24
2023-2024	12/3/23	12/9/23	Plainfield	Hampshire	633.00000477	53	4	0	0	1-4	631.91152762366823	0	0	3/7/24
2023-2024	12/3/23	12/9/23	Plainville	Norfolk	9945.00001526	552	28	2	0.071428571428571425	64	281.54851641061538	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Plymouth	Plymouth	61216.99951172	6658	458	51	0.11135371179039301	732	748.15819731954662	48	78.409592732179561	3/7/24
2023-2024	12/3/23	12/9/23	Plympton	Plymouth	2929.99999619	226	17	3	0.17647058823529413	28	580.20477891146095	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Princeton	Worcester	3494.99999619	193	15	1	0.066666666666666666	14	429.18454982408963	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Provincetown	Barnstable	3664.00000572	266	15	1	0.066666666666666666	19	409.38864564909852	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Quincy	Norfolk	101635.99993897	5737	384	42	0.109375	593	377.81888329979819	33	32.468810283576403	3/7/24
2023-2024	12/3/23	12/9/23	Randolph	Norfolk	34984.00018311	2121	135	14	0.1037037037037037	197	385.89069086838424	14	40.01829386783244	3/7/24
2023-2024	12/3/23	12/9/23	Raynham	Bristol	15141.99993896	609	47	5	0.10638297872340426	51	310.39492926604851	5	33.020737155962607	3/7/24
2023-2024	12/3/23	12/9/23	Reading	Middlesex	25517.99981689	1903	108	13	0.12037037037037036	184	423.23066374707139	13	50.944431747332665	3/7/24
2023-2024	12/3/23	12/9/23	Rehoboth	Bristol	12501.99996185	313	21	2	0.095238095238095233	45	167.97312481268395	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Revere	Suffolk	62185.99996948	6019	384	43	0.11197916666666667	492	617.50233201759522	43	69.147396554053628	3/7/24
2023-2024	12/3/23	12/9/23	Richmond	Berkshire	1407.00001335	124	2	0	0	7	142.14640945440328	0	0	3/7/24
2023-2024	12/3/23	12/9/23	Rochester	Plymouth	5716.99999237	408	35	6	0.17142857142857143	41	612.20920144676518	5	87.458457349537881	3/7/24
2023-2024	12/3/23	12/9/23	Rockland	Plymouth	17802.99996185	1474	114	17	0.14912280701754385	152	640.34151684710605	16	89.872493592576276	3/7/24
2023-2024	12/3/23	12/9/23	Rockport	Essex	6992.00001526	405	29	7	0.2413793103448276	40	414.75972449524699	7	100.11441625747341	3/7/24
2023-2024	12/3/23	12/9/23	Rowe	Franklin	424	48	7	1	0.14285714285714285	1-4	1650.943396226415	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Rowley	Essex	6161.00003433	385	23	2	0.086956521739130432	24	373.31601804643094	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Royalston	Worcester	1249.99999523	57	3	0	0	7	240.00000091583999	0	0	3/7/24
2023-2024	12/3/23	12/9/23	Russell	Hampden	1643.00000477	174	14	2	0.14285714285714285	6	852.09981493334385	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Rutland	Worcester	9049.00003433	704	45	5	0.1111111111111111	64	497.29251662370956	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Salem	Essex	44479.99984741	4073	273	26	0.095238095238095233	329	613.75899491127439	24	53.956834717474678	3/7/24
2023-2024	12/3/23	12/9/23	Salisbury	Essex	9236.00004196	526	28	4	0.14285714285714285	39	303.16154041569308	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Sandisfield	Berkshire	988.99998713	86	2	0	0	8	202.22447179234476	0	0	3/7/24
2023-2024	12/3/23	12/9/23	Sandwich	Barnstable	20259.00003052	2509	172	19	0.11046511627906977	227	849.00537904577504	16	78.977244562397672	3/7/24
2023-2024	12/3/23	12/9/23	Saugus	Essex	28618.99995422	2975	178	25	0.1404494382022472	325	621.96443022025687	24	83.860372613967215	3/7/24
2023-2024	12/3/23	12/9/23	Savoy	Berkshire	644.99999857	82	4	2	0.5	7	620.15504013460725	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Scituate	Plymouth	19063.00004578	1082	70	10	0.14285714285714285	114	367.20348230548308	9	47.211876296419256	3/7/24
2023-2024	12/3/23	12/9/23	Seekonk	Bristol	15531.00001526	415	34	7	0.20588235294117646	71	218.91700448517975	7	45.071147982242884	3/7/24
2023-2024	12/3/23	12/9/23	Sharon	Norfolk	18575	877	59	7	0.11864406779661017	84	317.63122476446836	6	32.301480484522209	3/7/24
2023-2024	12/3/23	12/9/23	Sheffield	Berkshire	3327.00003433	300	18	1	0.055555555555555552	14	541.02794752825685	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Shelburne	Franklin	1883.99999142	362	16	0	0	14	849.25690407994921	0	0	3/7/24
2023-2024	12/3/23	12/9/23	Sherborn	Middlesex	4400.99999237	196	12	1	0.083333333333333329	15	272.66530381286896	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Shirley	Middlesex	7431.00001907	323	14	2	0.14285714285714285	34	188.39994568795763	1-4	*	3/7/24
2023-2024	12/3/23	12/9/23	Shrewsbury	Worcester	38324.99990845	2017	122	9	0.073770491803278687	135	318.33007251514982	9	23.483366005215974	3/7/24
2023-2024	12/3/23	12/9/23	Shutesbury	Franklin	1716.99999332	109	9	0	0	8	524.17006610451722	0	0	3/7/24
2023-2024	12/3/23	12/9/23	Somerset	Bristol	18302.99981689	703	59	10	0.16949152542372881	75	322.35153029698898	9	49.172267333438995	3/7/24
