Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
New York,LGA,13:25,2023-06-01,"['DL5592', 'WS7089']","['Delta Air Lines', 'WestJet']",A,Landed - On-time [+],12:00,2023-06-01,11:56,2023-06-01,13:25,2023-06-01,13:08,2023-06-01,
Rutland,RUT,13:25,2023-06-01,"['9K60', 'B65102']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],12:20,2023-06-01,12:15,2023-06-01,13:25,2023-06-01,13:26,2023-06-01,Tecnam P2012 Traveler
Morristown,MMU,13:26,2023-06-01,['EJM445'],['Executive Jet Management'],,Landed - Delayed [+],12:30,2023-06-01,13:50,2023-06-01,13:26,2023-06-01,14:30,2023-06-01,
Teterboro,TEB,13:27,2023-06-01,['LXJ345'],['Flexjet'],,En Route [+],12:45,2023-06-01,,,13:27,2023-06-01,,,
Minneapolis,MSP,13:28,2023-06-01,"['B61114', 'AA9142', 'EI5382', 'LY8592', 'QR3882', 'TP4334']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'El Al Israel Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],09:45,2023-06-01,09:36,2023-06-01,13:28,2023-06-01,13:18,2023-06-01,
Amsterdam,AMS,13:30,2023-06-01,"['DL259', 'AF8983', 'KL6017', 'VS3952']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",E,Landed - On-time [+],11:30,2023-06-01,11:24,2023-06-01,13:30,2023-06-01,12:33,2023-06-01,
Nashville,BNA,13:30,2023-06-01,['WN2227'],['Southwest Airlines'],B,Landed - On-time [+],10:05,2023-06-01,10:02,2023-06-01,13:30,2023-06-01,13:22,2023-06-01,
Charlotte,CLT,13:30,2023-06-01,['DL5656'],['Delta Air Lines'],A,Landed - On-time [+],11:05,2023-06-01,11:02,2023-06-01,13:30,2023-06-01,13:16,2023-06-01,
Lisbon,LIS,13:31,2023-06-01,['TP217C'],['TAP Air Portugal'],,Landed - On-time [+],11:50,2023-06-01,11:58,2023-06-01,13:31,2023-06-01,13:34,2023-06-01,
Ocean Reef,OCA,13:33,2023-06-01,['JRE827'],['FlyExclusive'],,Landed - Delayed [+],10:30,2023-06-01,11:14,2023-06-01,13:33,2023-06-01,14:22,2023-06-01,
Nantucket,ACK,13:33,2023-06-01,"['9K5061', 'B65353']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],12:45,2023-06-01,13:43,2023-06-01,13:33,2023-06-01,14:35,2023-06-01,Cessna (Light aircraft)
Nashville,BNA,13:33,2023-06-01,"['DL2076', 'AF2788', 'KE3314', 'KL6983', 'VS2214']","['Delta Air Lines', 'Air France', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],09:59,2023-06-01,10:30,2023-06-01,13:33,2023-06-01,14:06,2023-06-01,
Rome,FCO,13:35,2023-06-01,"['AZ614', 'EY2829']","['ITA Airways', 'Etihad Airways']",E,Landed - Delayed [+],10:15,2023-06-01,11:48,2023-06-01,13:35,2023-06-01,14:00,2023-06-01,Airbus A330
Atlanta,ATL,13:38,2023-06-01,"['DL375', 'LA6312', 'WS7633']","['Delta Air Lines', 'LATAM Airlines', 'WestJet']",A,Landed - On-time [+],11:00,2023-06-01,10:58,2023-06-01,13:38,2023-06-01,13:11,2023-06-01,
Columbus,CMH,13:38,2023-06-01,"['DL5705', 'AZ4279', 'KL7393', 'VS3012', 'WS6780']","['Delta Air Lines', 'ITA Airways', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],11:29,2023-06-01,11:23,2023-06-01,13:38,2023-06-01,13:15,2023-06-01,
Charlotte,CLT,13:40,2023-06-01,"['AA1443', 'IB4723']","['American Airlines', 'Iberia']",B,Landed - On-time [+],11:27,2023-06-01,11:33,2023-06-01,13:40,2023-06-01,13:42,2023-06-01,
Frankfurt,FRA,13:40,2023-06-01,['DE2038'],['Condor'],E,Landed - Delayed [+],11:15,2023-06-01,13:00,2023-06-01,13:40,2023-06-01,14:44,2023-06-01,
Augusta,AUG,13:45,2023-06-01,"['9K1004', 'B65138']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],12:35,2023-06-01,12:25,2023-06-01,13:45,2023-06-01,13:35,2023-06-01,Tecnam P2012 Traveler
Washington,DCA,13:45,2023-06-01,"['AA4365', 'B64871']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],12:05,2023-06-01,11:57,2023-06-01,13:45,2023-06-01,13:29,2023-06-01,
Martha's Vineyard,MVY,13:45,2023-06-01,"['9K3061', 'B65186']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],13:05,2023-06-01,13:01,2023-06-01,13:45,2023-06-01,13:37,2023-06-01,Cessna (Light aircraft)
Pittsburgh,PIT,13:46,2023-06-01,"['DL5691', 'AZ4288', 'KL7911', 'VS3553', 'WS6851']","['Delta Air Lines', 'ITA Airways', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],12:00,2023-06-01,11:55,2023-06-01,13:46,2023-06-01,13:41,2023-06-01,
Toronto,YYZ,13:46,2023-06-01,"['AC768', 'SK3896', 'UA8645']","['Air Canada', 'SAS Scandinavian Airlines', 'United Airlines']",B,Landed - Delayed [+],12:15,2023-06-01,15:14,2023-06-01,13:46,2023-06-01,16:54,2023-06-01,
Doha,DOH,13:47,2023-06-01,['QR16N'],['Qatar Airways'],,Landed - On-time [+],08:23,2023-06-01,08:31,2023-06-01,13:47,2023-06-01,13:46,2023-06-01,
Baltimore,BWI,13:50,2023-06-01,['WN1888'],['Southwest Airlines'],B,Landed - On-time [+],12:30,2023-06-01,12:32,2023-06-01,13:50,2023-06-01,13:52,2023-06-01,
Dublin,DUB,13:50,2023-06-01,"['EI133', 'B66833', 'BA6139']","['Aer Lingus', 'JetBlue Airways', 'British Airways']",C,En Route [+],11:45,2023-06-01,,,13:50,2023-06-01,,,Airbus A330-300
Syracuse,SYR,13:51,2023-06-01,"['AA6081', 'QR7958']","['American Airlines', 'Qatar Airways']",B,Landed - On-time [+],12:28,2023-06-01,12:21,2023-06-01,13:51,2023-06-01,13:32,2023-06-01,
Cleveland,CLE,13:52,2023-06-01,"['B62040', 'AA9408', 'EI5363', 'FI7824', 'HA2402', 'LY8511', 'QR3893', 'TP4270']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'El Al Israel Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],12:07,2023-06-01,11:59,2023-06-01,13:52,2023-06-01,13:46,2023-06-01,
Rome,FCO,13:52,2023-06-01,['ITY614'],['ITA Airways'],,Landed - On-time [+],11:41,2023-06-01,11:49,2023-06-01,13:52,2023-06-01,13:49,2023-06-01,
Fort Lauderdale,FLL,13:53,2023-06-01,"['DL862', 'AF2247', 'KE3986', 'KL6647', 'VS2327']","['Delta Air Lines', 'Air France', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],10:34,2023-06-01,10:32,2023-06-01,13:53,2023-06-01,13:38,2023-06-01,
Baltimore,BWI,13:54,2023-06-01,"['B6526', 'AA9139', 'EI5111', 'FI7920', 'HA2142', 'QR3879', 'TP4264']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],12:30,2023-06-01,12:20,2023-06-01,13:54,2023-06-01,13:53,2023-06-01,
Rome,FCO,13:55,2023-06-01,"['DL113', 'AF3572', 'AZ7608', 'KL6062']","['Delta Air Lines', 'Air France', 'ITA Airways', 'KLM Royal Dutch Airlines']",E,Landed - On-time [+],10:30,2023-06-01,10:25,2023-06-01,13:55,2023-06-01,12:40,2023-06-01,
Dallas,DFW,13:56,2023-06-01,"['AA1285', 'G36141', 'QF4317']","['American Airlines', 'Gol', 'Qantas']",B,Landed - On-time [+],09:06,2023-06-01,09:05,2023-06-01,13:56,2023-06-01,13:48,2023-06-01,
Westchester County,HPN,13:57,2023-06-01,['DL5771'],['Delta Air Lines'],A,Landed - On-time [+],12:55,2023-06-01,12:49,2023-06-01,13:57,2023-06-01,13:50,2023-06-01,
Cleveland,CLE,13:58,2023-06-01,"['DL5816', 'KL7355', 'VS3027']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],12:00,2023-06-01,11:57,2023-06-01,13:58,2023-06-01,13:47,2023-06-01,
Washington,DCA,14:02,2023-06-01,"['B62254', 'AA9504', 'QR3837', 'TP4278']","['JetBlue Airways', 'American Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],12:30,2023-06-01,12:23,2023-06-01,14:02,2023-06-01,13:41,2023-06-01,
Denver,DEN,14:06,2023-06-01,['UA361'],['United Airlines'],B,Landed - On-time [+],08:07,2023-06-01,08:02,2023-06-01,14:06,2023-06-01,14:02,2023-06-01,
Minneapolis,MSP,14:08,2023-06-01,"['DL1231', 'AF5769', 'AZ3177', 'VS4236', 'WS7299']","['Delta Air Lines', 'Air France', 'ITA Airways', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],10:16,2023-06-01,10:08,2023-06-01,14:08,2023-06-01,13:54,2023-06-01,
Jacksonville,JAX,14:09,2023-06-01,"['B61410', 'EI5157', 'FI7948', 'HA2436', 'LY8531', 'QR3951', 'TP4298']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'El Al Israel Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],11:30,2023-06-01,11:26,2023-06-01,14:09,2023-06-01,13:54,2023-06-01,
Dubai,DXB,14:10,2023-06-01,['EK237'],['Emirates'],E,Landed - On-time [+],08:20,2023-06-01,08:28,2023-06-01,14:10,2023-06-01,13:31,2023-06-01,Boeing 777-300ER
Lisbon,LIS,14:10,2023-06-01,['TP217'],['TAP Air Portugal'],E,Landed - On-time [+],11:45,2023-06-01,11:50,2023-06-01,14:10,2023-06-01,13:43,2023-06-01,Airbus A321neo
Philadelphia,PHL,14:10,2023-06-01,['FTH418'],['Mountain Aviation'],,Landed - On-time [+],13:00,2023-06-01,13:12,2023-06-01,14:10,2023-06-01,14:03,2023-06-01,
San Juan,SJU,14:11,2023-06-01,['NK2325'],['Spirit Airlines'],B,Landed - Delayed [+],09:47,2023-06-01,11:04,2023-06-01,14:11,2023-06-01,15:00,2023-06-01,
Lebanon,LEB,14:13,2023-06-01,"['9K1876', 'B65171']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],13:18,2023-06-01,13:39,2023-06-01,14:13,2023-06-01,14:35,2023-06-01,Tecnam P2012 Traveler
Santiago,STI,14:14,2023-06-01,"['B6810', 'QR3927']","['JetBlue Airways', 'Qatar Airways']",E,Landed - On-time [+],10:08,2023-06-01,10:13,2023-06-01,14:14,2023-06-01,14:02,2023-06-01,
Charlotte,CLT,14:16,2023-06-01,"['B61246', 'EI5125', 'FI7872', 'HA2416', 'LY8513', 'QR4046', 'TP4448']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'El Al Israel Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],12:00,2023-06-01,12:06,2023-06-01,14:16,2023-06-01,14:05,2023-06-01,
Martha's Vineyard,MVY,14:17,2023-06-01,['LXJ520'],['Flexjet'],,Landed - Delayed [+],13:53,2023-06-01,14:21,2023-06-01,14:17,2023-06-01,14:44,2023-06-01,
Newark,EWR,14:18,2023-06-01,['UA502'],['United Airlines'],B,Landed - On-time [+],13:04,2023-06-01,12:59,2023-06-01,14:18,2023-06-01,14:01,2023-06-01,
Santo Domingo,SDQ,14:19,2023-06-01,"['B61930', 'QR3852']","['JetBlue Airways', 'Qatar Airways']",E,Landed - Delayed [+],10:06,2023-06-01,10:15,2023-06-01,14:19,2023-06-01,14:47,2023-06-01,
Dulles,IAD,14:21,2023-06-01,"['UA2060', 'ET1356', 'NH7100', 'SK6709']","['United Airlines', 'Ethiopian Airlines', 'ANA All Nippon Airways', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],12:45,2023-06-01,12:40,2023-06-01,14:21,2023-06-01,14:15,2023-06-01,
New York,JFK,14:21,2023-06-01,"['AA4268', 'B64858', 'BA5133', 'G36326', 'JL7452', 'QR9133']","['American Airlines', 'JetBlue Airways', 'British Airways', 'Gol', 'JAL Japan Airlines', 'Qatar Airways']",B,Landed - On-time [+],13:00,2023-06-01,12:52,2023-06-01,14:21,2023-06-01,13:56,2023-06-01,
Coatesville,CTH,14:23,2023-06-01,['1I745'],['NetJets Aviation'],,Landed - Delayed [+],13:15,2023-06-01,14:03,2023-06-01,14:23,2023-06-01,14:55,2023-06-01,
Saint Louis,STL,14:26,2023-06-01,"['AA3712', 'B64655', 'IB4933']","['American Airlines', 'JetBlue Airways', 'Iberia']",B,Landed - On-time [+],10:45,2023-06-01,10:41,2023-06-01,14:26,2023-06-01,14:24,2023-06-01,
West Palm Beach,PBI,14:28,2023-06-01,"['B6322', 'EI5189', 'HA2204', 'QR4163', 'TP4344']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],11:15,2023-06-01,11:16,2023-06-01,14:28,2023-06-01,14:11,2023-06-01,
New York,LGA,14:29,2023-06-01,"['DL5778', 'AZ4281', 'KL7009', 'WS7788']","['Delta Air Lines', 'ITA Airways', 'KLM Royal Dutch Airlines', 'WestJet']",A,Landed - On-time [+],12:59,2023-06-01,13:08,2023-06-01,14:29,2023-06-01,14:19,2023-06-01,
Chicago,ORD,14:30,2023-06-01,"['B6312', 'AA9475', 'FI7860', 'HA2446', 'LY8547', 'QR4155', 'TP4474']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'El Al Israel Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],11:05,2023-06-01,11:01,2023-06-01,14:30,2023-06-01,14:35,2023-06-01,
New York,JFK,14:31,2023-06-01,"['B6718', 'AA9432', 'AT9512', 'EI5014', 'EY8292', 'HA2174', 'QR3907', 'TP4302']","['JetBlue Airways', 'American Airlines', 'Royal Air Maroc', 'Aer Lingus', 'Etihad Airways', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],13:15,2023-06-01,17:05,2023-06-01,14:31,2023-06-01,18:27,2023-06-01,
New York,LGA,14:31,2023-06-01,"['B62232', 'AA9375', 'QR3980', 'TP4462']","['JetBlue Airways', 'American Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],13:15,2023-06-01,13:17,2023-06-01,14:31,2023-06-01,14:16,2023-06-01,
Chicago,ORD,14:31,2023-06-01,"['UA2234', 'NH7480', 'NZ2085']","['United Airlines', 'ANA All Nippon Airways', 'Air New Zealand']",B,Landed - On-time [+],11:07,2023-06-01,11:04,2023-06-01,14:31,2023-06-01,14:25,2023-06-01,
Orlando,MCO,14:34,2023-06-01,"['DL1416', 'AZ3133', 'KL7407', 'VS4234']","['Delta Air Lines', 'ITA Airways', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],11:26,2023-06-01,11:28,2023-06-01,14:34,2023-06-01,14:26,2023-06-01,
Miami,MIA,14:35,2023-06-01,"['DL1399', 'LA6558', 'VS4557']","['Delta Air Lines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],11:00,2023-06-01,11:02,2023-06-01,14:35,2023-06-01,14:20,2023-06-01,
Atlanta,ATL,14:38,2023-06-01,"['DL572', 'AZ3381', 'KE3148', 'KL5067']","['Delta Air Lines', 'ITA Airways', 'Korean Air', 'KLM Royal Dutch Airlines']",A,Landed - On-time [+],12:00,2023-06-01,11:55,2023-06-01,14:38,2023-06-01,14:23,2023-06-01,
Miami,MIA,14:38,2023-06-01,"['B61220', 'FI7962', 'QR4121', 'TP4508']","['JetBlue Airways', 'Icelandair', 'Qatar Airways', 'TAP Air Portugal']",C,Canceled [+],11:16,2023-06-01,,,14:38,2023-06-01,,,
Provincetown,PVC,14:40,2023-06-01,['9K2081'],['Cape Air'],C,Canceled [+],14:10,2023-06-01,,,14:40,2023-06-01,,,Cessna (Light aircraft)
Tampa,TPA,14:43,2023-06-01,"['DL2365', 'VS2376']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - Delayed [+],11:29,2023-06-01,13:40,2023-06-01,14:43,2023-06-01,16:32,2023-06-01,
Jacksonville,JAX,14:44,2023-06-01,"['DL1732', 'AZ5275', 'KL7115', 'VS2402', 'WS6815']","['Delta Air Lines', 'ITA Airways', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],11:59,2023-06-01,12:22,2023-06-01,14:44,2023-06-01,14:49,2023-06-01,
Athens,ATH,14:45,2023-06-01,"['DL241', 'AF3645', 'KL6118', 'VS3998']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",E,Landed - On-time [+],11:10,2023-06-01,11:08,2023-06-01,14:45,2023-06-01,14:16,2023-06-01,
Pittsburgh,PIT,14:45,2023-06-01,"['B62286', 'AA9401', 'EI5225', 'FI7840', 'HA2214', 'LY8557', 'QR3851', 'TP4358']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'El Al Israel Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],13:03,2023-06-01,12:57,2023-06-01,14:45,2023-06-01,14:32,2023-06-01,
Austin,AUS,14:50,2023-06-01,"['AA1413', 'B64378', 'QR7827']","['American Airlines', 'JetBlue Airways', 'Qatar Airways']",B,Landed - On-time [+],09:43,2023-06-01,09:38,2023-06-01,14:50,2023-06-01,14:37,2023-06-01,
Doha,DOH,14:50,2023-06-01,"['QR743', 'AA8133', 'AS5811', 'B65570', 'MH9079', 'WB1075', 'WY6156']","['Qatar Airways', 'American Airlines', 'Alaska Airlines', 'JetBlue Airways', 'Malaysia Airlines', 'RwandAir', 'Oman Air']",E,Landed - On-time [+],08:00,2023-06-01,08:02,2023-06-01,14:50,2023-06-01,13:56,2023-06-01,Airbus A350-900
Hyannis,HYA,14:52,2023-06-01,['WSP23'],['Verijet'],,Landed - Delayed [+],14:30,2023-06-01,15:27,2023-06-01,14:52,2023-06-01,15:51,2023-06-01,
Teterboro,TEB,14:52,2023-06-01,['LXJ435'],['Flexjet'],,Landed - Delayed [+],14:10,2023-06-01,15:18,2023-06-01,14:52,2023-06-01,15:47,2023-06-01,
Seattle,SEA,14:53,2023-06-01,"['AS306', 'QR2957', 'TN2389']","['Alaska Airlines', 'Qatar Airways', 'Air Tahiti Nui']",B,Landed - On-time [+],06:35,2023-06-01,06:33,2023-06-01,14:53,2023-06-01,15:00,2023-06-01,
Montreal,YUL,14:53,2023-06-01,"['AC8608', 'SN9617', 'TP8267', 'UA8104']","['Air Canada', 'Brussels Airlines', 'TAP Air Portugal', 'United Airlines']",B,Landed - On-time [+],13:30,2023-06-01,13:31,2023-06-01,14:53,2023-06-01,14:59,2023-06-01,
Washington,DCA,14:58,2023-06-01,"['DL5807', 'KL6245', 'VS3425']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],12:49,2023-06-01,12:50,2023-06-01,14:58,2023-06-01,14:22,2023-06-01,
London,LGW,14:59,2023-06-01,['B61926'],['JetBlue Airways'],E,Landed - On-time [+],12:10,2023-06-01,11:58,2023-06-01,14:59,2023-06-01,14:20,2023-06-01,
New Orleans,MSY,15:01,2023-06-01,"['B6400', 'EI5179', 'FI7976', 'LY8543', 'QR3915', 'TP4336']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'El Al Israel Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],10:33,2023-06-01,10:29,2023-06-01,15:01,2023-06-01,14:35,2023-06-01,
Washington,DCA,15:03,2023-06-01,"['B62454', 'AA9292', 'QR3930', 'TP4476']","['JetBlue Airways', 'American Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],13:30,2023-06-01,13:21,2023-06-01,15:03,2023-06-01,14:48,2023-06-01,
Paris,CDG,15:05,2023-06-01,"['AF334', 'DL8604', 'KL2305', 'VS6752']","['Air France', 'Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",E,Landed - On-time [+],13:30,2023-06-01,13:51,2023-06-01,15:05,2023-06-01,15:00,2023-06-01,
Copenhagen,CPH,15:05,2023-06-01,['SK927'],['SAS Scandinavian Airlines'],E,Landed - On-time [+],12:45,2023-06-01,12:42,2023-06-01,15:05,2023-06-01,14:51,2023-06-01,
Madrid,MAD,15:05,2023-06-01,"['IB6165', 'AA8807', 'AY5645', 'BA4263', 'QR6885']","['Iberia', 'American Airlines', 'Finnair', 'British Airways', 'Qatar Airways']",E,Landed - On-time [+],13:00,2023-06-01,13:11,2023-06-01,15:05,2023-06-01,13:48,2023-06-01,
Nantucket,ACK,15:09,2023-06-01,"['B61351', 'LY8501', 'QR3805', 'TP4496']","['JetBlue Airways', 'El Al Israel Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],14:17,2023-06-01,14:08,2023-06-01,15:09,2023-06-01,14:54,2023-06-01,
Indianapolis,IND,15:10,2023-06-01,"['DL5734', 'AZ4285', 'KL6827', 'VS4200', 'WS6791']","['Delta Air Lines', 'ITA Airways', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],12:42,2023-06-01,12:49,2023-06-01,15:10,2023-06-01,15:16,2023-06-01,
Lisbon,LIS,15:10,2023-06-01,"['DL125', 'AF3642', 'KL6002', 'VS4049']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",E,Landed - On-time [+],12:45,2023-06-01,12:55,2023-06-01,15:10,2023-06-01,15:03,2023-06-01,
Fort Myers,RSW,15:11,2023-06-01,"['DL1235', 'AF6845']","['Delta Air Lines', 'Air France']",A,Landed - On-time [+],11:52,2023-06-01,11:52,2023-06-01,15:11,2023-06-01,14:52,2023-06-01,
Martha's Vineyard,MVY,15:12,2023-06-01,['CNS61'],['PlaneSense'],,Landed - On-time [+],14:45,2023-06-01,14:40,2023-06-01,15:12,2023-06-01,15:06,2023-06-01,
,KPJC,15:12,2023-06-01,['PJC22'],['Pittsburgh Jet Center'],,Landed - On-time [+],13:45,2023-06-01,13:47,2023-06-01,15:12,2023-06-01,15:04,2023-06-01,
Philadelphia,PHL,15:14,2023-06-01,"['AA1776', 'IB4735']","['American Airlines', 'Iberia']",B,Landed - On-time [+],13:50,2023-06-01,13:44,2023-06-01,15:14,2023-06-01,14:52,2023-06-01,
Chicago,MDW,15:20,2023-06-01,['WN1945'],['Southwest Airlines'],B,Landed - On-time [+],12:10,2023-06-01,12:21,2023-06-01,15:20,2023-06-01,15:34,2023-06-01,
Zurich,ZRH,15:20,2023-06-01,"['LX54', 'UA9804']","['SWISS', 'United Airlines']",E,Landed - On-time [+],12:55,2023-06-01,13:44,2023-06-01,15:20,2023-06-01,15:22,2023-06-01,
New York,JFK,15:22,2023-06-01,"['DL3640', 'AF2868', 'AR7026', 'AZ3169', 'KE3950', 'KL5693', 'LA6438', 'VS2716', 'WS7732']","['Delta Air Lines', 'Air France', 'Aerolineas Argentinas', 'ITA Airways', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],13:50,2023-06-01,13:42,2023-06-01,15:22,2023-06-01,14:42,2023-06-01,
Fort Myers,RSW,15:22,2023-06-01,"['B62066', 'EI5243', 'FI7984', 'HA2220', 'LY8563', 'QR3836', 'TP4410']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'El Al Israel Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],12:04,2023-06-01,12:20,2023-06-01,15:22,2023-06-01,15:18,2023-06-01,
New York,LGA,15:24,2023-06-01,"['DL5658', 'AZ5812', 'KL6903']","['Delta Air Lines', 'ITA Airways', 'KLM Royal Dutch Airlines']",A,Landed - On-time [+],13:59,2023-06-01,13:53,2023-06-01,15:24,2023-06-01,14:58,2023-06-01,
Dublin,DUB,15:25,2023-06-01,"['DL155', 'AF3578', 'KL6092']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines']",A,Landed - On-time [+],13:15,2023-06-01,13:13,2023-06-01,15:25,2023-06-01,14:56,2023-06-01,
Philadelphia,PHL,15:25,2023-06-01,"['B62160', 'EI5209', 'FI7852', 'HA2464', 'LY8553', 'QR4186', 'TK8924', 'TP4259']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'El Al Israel Airlines', 'Qatar Airways', 'Turkish Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],14:00,2023-06-01,14:00,2023-06-01,15:25,2023-06-01,15:07,2023-06-01,
Bar Harbor,BHB,15:26,2023-06-01,['1I302'],['NetJets Aviation'],,Landed - Delayed [+],14:42,2023-06-01,15:18,2023-06-01,15:26,2023-06-01,15:57,2023-06-01,
Provincetown,PVC,15:30,2023-06-01,"['9K2061', 'B65943']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],15:00,2023-06-01,14:55,2023-06-01,15:30,2023-06-01,15:25,2023-06-01,Cessna (Light aircraft)
Shannon,SNN,15:30,2023-06-01,"['EI135', 'B66835', 'BA6135']","['Aer Lingus', 'JetBlue Airways', 'British Airways']",C,Landed - On-time [+],13:40,2023-06-01,13:54,2023-06-01,15:30,2023-06-01,14:47,2023-06-01,
Waterville,WVL,15:30,2023-06-01,['1I611'],['NetJets Aviation'],,Landed - Delayed [+],05:45,2023-06-01,06:15,2023-06-01,08:41,2023-06-01,09:14,2023-06-01,
Raleigh/Durham,RDU,15:31,2023-06-01,"['DL2085', 'AF2428', 'KL6689', 'VS4204', 'WS7532']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],13:26,2023-06-01,13:24,2023-06-01,15:31,2023-06-01,15:11,2023-06-01,
New York,LGA,15:32,2023-06-01,"['B6832', 'AA9508', 'HA2152', 'QR4108', 'TP4326']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],14:15,2023-06-01,14:06,2023-06-01,15:32,2023-06-01,15:05,2023-06-01,
Myrtle Beach,MYR,15:32,2023-06-01,['NK1160'],['Spirit Airlines'],B,Landed - Delayed [+],13:25,2023-06-01,15:08,2023-06-01,15:32,2023-06-01,17:05,2023-06-01,
Atlanta,ATL,15:35,2023-06-01,"['DL350', 'AZ3121', 'KE6841', 'KL5024', 'VS4220', 'WS6632']","['Delta Air Lines', 'ITA Airways', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],13:00,2023-06-01,13:08,2023-06-01,15:35,2023-06-01,15:31,2023-06-01,
Dallas,DFW,15:39,2023-06-01,"['AA1163', 'G36246', 'IB4714', 'JL7314']","['American Airlines', 'Gol', 'Iberia', 'JAL Japan Airlines']",B,Landed - On-time [+],10:48,2023-06-01,11:06,2023-06-01,15:39,2023-06-01,15:43,2023-06-01,
