Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
Dublin,DUB,13:23,2023-06-02,['EI13J'],['Aer Lingus'],,Landed - On-time [+],11:58,2023-06-02,12:06,2023-06-02,13:23,2023-06-02,13:10,2023-06-02,
Paris,CDG,13:25,2023-06-02,"['DL225', 'AF3616', 'KL6170', 'VS3988']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",E,Landed - On-time [+],11:20,2023-06-02,11:31,2023-06-02,13:25,2023-06-02,12:52,2023-06-02,
New York,LGA,13:25,2023-06-02,"['DL5592', 'WS7089']","['Delta Air Lines', 'WestJet']",A,Landed - On-time [+],12:00,2023-06-02,12:02,2023-06-02,13:25,2023-06-02,13:06,2023-06-02,
Rutland,RUT,13:25,2023-06-02,"['9K60', 'B65102']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],12:20,2023-06-02,12:20,2023-06-02,13:25,2023-06-02,13:23,2023-06-02,Tecnam P2012 Traveler
Minneapolis,MSP,13:28,2023-06-02,"['B61114', 'AA9142', 'EI5382', 'QR3882', 'TP4334']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],09:45,2023-06-02,09:40,2023-06-02,13:28,2023-06-02,13:30,2023-06-02,
Amsterdam,AMS,13:30,2023-06-02,"['DL259', 'AF8983', 'KL6017', 'VS3952']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",E,Landed - On-time [+],11:30,2023-06-02,11:29,2023-06-02,13:30,2023-06-02,12:55,2023-06-02,
Nashville,BNA,13:30,2023-06-02,['WN2227'],['Southwest Airlines'],B,Landed - On-time [+],10:05,2023-06-02,10:10,2023-06-02,13:30,2023-06-02,13:37,2023-06-02,
Charlotte,CLT,13:30,2023-06-02,['DL5656'],['Delta Air Lines'],A,Landed - On-time [+],11:05,2023-06-02,11:04,2023-06-02,13:30,2023-06-02,13:34,2023-06-02,
Nashville,BNA,13:33,2023-06-02,"['DL2076', 'AF2788', 'KE3314', 'KL6983', 'VS2214']","['Delta Air Lines', 'Air France', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],09:59,2023-06-02,10:34,2023-06-02,13:33,2023-06-02,14:20,2023-06-02,
Rome,FCO,13:35,2023-06-02,"['AZ614', 'EY2829']","['ITA Airways', 'Etihad Airways']",E,Landed - On-time [+],10:15,2023-06-02,10:21,2023-06-02,13:35,2023-06-02,12:54,2023-06-02,Airbus A330
Atlanta,ATL,13:38,2023-06-02,"['DL375', 'LA6312', 'WS7633']","['Delta Air Lines', 'LATAM Airlines', 'WestJet']",A,Landed - On-time [+],11:00,2023-06-02,10:57,2023-06-02,13:38,2023-06-02,13:15,2023-06-02,
Columbus,CMH,13:38,2023-06-02,"['DL5705', 'AZ4279', 'KL8103', 'VS3012']","['Delta Air Lines', 'ITA Airways', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],11:29,2023-06-02,12:12,2023-06-02,13:38,2023-06-02,14:20,2023-06-02,
Charlotte,CLT,13:40,2023-06-02,"['AA1443', 'IB4723']","['American Airlines', 'Iberia']",B,Landed - Delayed [+],11:27,2023-06-02,11:49,2023-06-02,13:40,2023-06-02,13:56,2023-06-02,
Savannah,SAV,13:44,2023-06-02,['1I834'],['NetJets Aviation'],,Landed - On-time [+],11:30,2023-06-02,11:47,2023-06-02,13:44,2023-06-02,13:39,2023-06-02,
Augusta,AUG,13:45,2023-06-02,"['9K1004', 'B65138']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],12:35,2023-06-02,12:25,2023-06-02,13:45,2023-06-02,13:35,2023-06-02,Tecnam P2012 Traveler
Washington,DCA,13:45,2023-06-02,"['AA4365', 'B64871']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],12:05,2023-06-02,12:01,2023-06-02,13:45,2023-06-02,13:34,2023-06-02,
Dubai,DXB,13:45,2023-06-02,['EK74A'],['Emirates'],,Landed - On-time [+],08:25,2023-06-02,08:33,2023-06-02,13:45,2023-06-02,13:39,2023-06-02,
Martha's Vineyard,MVY,13:45,2023-06-02,"['9K3061', 'B65186']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],13:05,2023-06-02,13:00,2023-06-02,13:45,2023-06-02,13:35,2023-06-02,Cessna (Light aircraft)
Pittsburgh,PIT,13:46,2023-06-02,"['DL5691', 'AZ4288', 'KL7911', 'VS3553']","['Delta Air Lines', 'ITA Airways', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],12:00,2023-06-02,11:54,2023-06-02,13:46,2023-06-02,13:34,2023-06-02,
Toronto,YYZ,13:46,2023-06-02,"['AC768', 'SK3896', 'UA8645']","['Air Canada', 'SAS Scandinavian Airlines', 'United Airlines']",B,Landed - On-time [+],12:15,2023-06-02,12:10,2023-06-02,13:46,2023-06-02,14:00,2023-06-02,
Baltimore,BWI,13:50,2023-06-02,['WN1888'],['Southwest Airlines'],B,Landed - On-time [+],12:30,2023-06-02,12:35,2023-06-02,13:50,2023-06-02,13:59,2023-06-02,
Dublin,DUB,13:50,2023-06-02,"['EI133', 'B66833', 'BA6139']","['Aer Lingus', 'JetBlue Airways', 'British Airways']",C,En Route [+],11:45,2023-06-02,,,13:50,2023-06-02,,,Airbus A330-300
Syracuse,SYR,13:51,2023-06-02,"['AA6081', 'QR7958']","['American Airlines', 'Qatar Airways']",B,Landed - Delayed [+],12:28,2023-06-02,12:51,2023-06-02,13:51,2023-06-02,14:26,2023-06-02,
Cleveland,CLE,13:52,2023-06-02,"['B62040', 'AA9408', 'EI5363', 'FI7824', 'HA2402', 'QR3893', 'TP4270']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],12:07,2023-06-02,11:57,2023-06-02,13:52,2023-06-02,13:40,2023-06-02,
Fort Lauderdale,FLL,13:53,2023-06-02,"['DL862', 'AF2247', 'KE3986', 'KL6647', 'VS2327']","['Delta Air Lines', 'Air France', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],10:34,2023-06-02,10:35,2023-06-02,13:53,2023-06-02,13:35,2023-06-02,
Lisbon,LIS,13:53,2023-06-02,['TP217C'],['TAP Air Portugal'],,Landed - On-time [+],11:34,2023-06-02,11:42,2023-06-02,13:53,2023-06-02,13:41,2023-06-02,
Baltimore,BWI,13:54,2023-06-02,"['B6526', 'AA9139', 'EI5111', 'FI7920', 'HA2142', 'QR3879', 'TP4264']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],12:30,2023-06-02,12:21,2023-06-02,13:54,2023-06-02,13:42,2023-06-02,
Dallas,DFW,13:56,2023-06-02,"['AA1285', 'G36141', 'QF4317']","['American Airlines', 'Gol', 'Qantas']",B,Landed - On-time [+],09:06,2023-06-02,09:06,2023-06-02,13:56,2023-06-02,13:51,2023-06-02,
Westchester County,HPN,13:57,2023-06-02,['DL5771'],['Delta Air Lines'],A,Landed - On-time [+],12:55,2023-06-02,12:51,2023-06-02,13:57,2023-06-02,13:48,2023-06-02,
Cleveland,CLE,13:58,2023-06-02,"['DL5816', 'KL7475', 'VS3027']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],12:00,2023-06-02,11:53,2023-06-02,13:58,2023-06-02,13:41,2023-06-02,
Rome,FCO,13:58,2023-06-02,"['DL113', 'AF3572', 'AZ7608', 'KL6062']","['Delta Air Lines', 'Air France', 'ITA Airways', 'KLM Royal Dutch Airlines']",E,Landed - On-time [+],10:30,2023-06-02,10:26,2023-06-02,13:58,2023-06-02,13:00,2023-06-02,
Denver,DEN,14:00,2023-06-02,['UA361'],['United Airlines'],B,Landed - On-time [+],07:55,2023-06-02,07:53,2023-06-02,14:00,2023-06-02,14:07,2023-06-02,
Washington,DCA,14:02,2023-06-02,"['B62254', 'AA9504', 'QR3837', 'TP4278']","['JetBlue Airways', 'American Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],12:30,2023-06-02,12:28,2023-06-02,14:02,2023-06-02,13:51,2023-06-02,
Nantucket,ACK,14:05,2023-06-02,['1I247'],['NetJets Aviation'],,Landed - Delayed [+],13:27,2023-06-02,14:03,2023-06-02,14:05,2023-06-02,14:28,2023-06-02,
Buffalo,BUF,14:08,2023-06-02,['LXJ658'],['Flexjet'],,Landed - Delayed [+],13:00,2023-06-02,13:53,2023-06-02,14:08,2023-06-02,15:09,2023-06-02,
Minneapolis,MSP,14:08,2023-06-02,"['DL1231', 'AF5769', 'AZ3177', 'VS4236', 'WS7299']","['Delta Air Lines', 'Air France', 'ITA Airways', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],10:16,2023-06-02,10:13,2023-06-02,14:08,2023-06-02,14:14,2023-06-02,
Jacksonville,JAX,14:09,2023-06-02,"['B61410', 'EI5157', 'FI7948', 'HA2436', 'QR3951', 'TP4298']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],11:30,2023-06-02,11:23,2023-06-02,14:09,2023-06-02,13:54,2023-06-02,
Dubai,DXB,14:10,2023-06-02,['EK237'],['Emirates'],E,Landed - On-time [+],08:20,2023-06-02,08:24,2023-06-02,14:10,2023-06-02,13:47,2023-06-02,Boeing 777-300ER
Lisbon,LIS,14:10,2023-06-02,['TP217'],['TAP Air Portugal'],E,Landed - On-time [+],11:45,2023-06-02,11:48,2023-06-02,14:10,2023-06-02,13:48,2023-06-02,Airbus A321neo
San Juan,SJU,14:11,2023-06-02,['NK2325'],['Spirit Airlines'],B,Landed - On-time [+],09:47,2023-06-02,09:44,2023-06-02,14:11,2023-06-02,13:36,2023-06-02,
Lebanon,LEB,14:13,2023-06-02,"['9K1876', 'B65171']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],13:18,2023-06-02,13:20,2023-06-02,14:13,2023-06-02,14:15,2023-06-02,Tecnam P2012 Traveler
Santiago,STI,14:14,2023-06-02,"['B6810', 'QR3927']","['JetBlue Airways', 'Qatar Airways']",E,Landed - On-time [+],10:08,2023-06-02,09:53,2023-06-02,14:14,2023-06-02,13:43,2023-06-02,
Charlotte,CLT,14:16,2023-06-02,"['B61246', 'EI5125', 'FI7872', 'HA2416', 'QR4046', 'TP4448']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],12:00,2023-06-02,11:58,2023-06-02,14:16,2023-06-02,14:05,2023-06-02,
Santo Domingo,SDQ,14:19,2023-06-02,"['B61930', 'QR3852']","['JetBlue Airways', 'Qatar Airways']",E,Landed - On-time [+],10:06,2023-06-02,10:22,2023-06-02,14:19,2023-06-02,14:27,2023-06-02,
New York,JFK,14:21,2023-06-02,"['AA4268', 'B64858', 'BA5133', 'G36326', 'JL7452', 'QR9133']","['American Airlines', 'JetBlue Airways', 'British Airways', 'Gol', 'JAL Japan Airlines', 'Qatar Airways']",B,Landed - On-time [+],13:00,2023-06-02,12:51,2023-06-02,14:21,2023-06-02,13:51,2023-06-02,
Doha,DOH,14:24,2023-06-02,['QR16N'],['Qatar Airways'],,Landed - On-time [+],08:26,2023-06-02,08:34,2023-06-02,14:24,2023-06-02,14:22,2023-06-02,
Dulles,IAD,14:25,2023-06-02,"['UA471', 'ET1356', 'NH7100', 'SK6709']","['United Airlines', 'Ethiopian Airlines', 'ANA All Nippon Airways', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],12:45,2023-06-02,12:40,2023-06-02,14:25,2023-06-02,14:04,2023-06-02,
Saint Louis,STL,14:26,2023-06-02,"['AA3712', 'B64655', 'IB4933']","['American Airlines', 'JetBlue Airways', 'Iberia']",B,Landed - Delayed [+],10:45,2023-06-02,10:48,2023-06-02,14:26,2023-06-02,14:53,2023-06-02,
West Palm Beach,PBI,14:28,2023-06-02,"['B6322', 'EI5189', 'HA2204', 'QR4163', 'TP4344']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],11:15,2023-06-02,11:27,2023-06-02,14:28,2023-06-02,14:19,2023-06-02,
New York,LGA,14:29,2023-06-02,"['DL5778', 'AZ4281', 'KL7793', 'WS7788']","['Delta Air Lines', 'ITA Airways', 'KLM Royal Dutch Airlines', 'WestJet']",A,Landed - Delayed [+],12:59,2023-06-02,13:53,2023-06-02,14:29,2023-06-02,14:52,2023-06-02,
Chicago,ORD,14:30,2023-06-02,"['B6312', 'AA9475', 'FI7860', 'HA2446', 'QR4155', 'TP4474']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],11:05,2023-06-02,11:00,2023-06-02,14:30,2023-06-02,14:40,2023-06-02,
New York,JFK,14:31,2023-06-02,"['B6718', 'AA9432', 'EI5008', 'EY8292', 'HA2174', 'QR3907', 'TP4302']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Etihad Airways', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],13:15,2023-06-02,13:11,2023-06-02,14:31,2023-06-02,14:09,2023-06-02,
New York,LGA,14:31,2023-06-02,"['B62232', 'AA9375', 'QR3980']","['JetBlue Airways', 'American Airlines', 'Qatar Airways']",C,Landed - On-time [+],13:15,2023-06-02,13:26,2023-06-02,14:31,2023-06-02,14:26,2023-06-02,
Orlando,MCO,14:34,2023-06-02,"['DL1416', 'AZ3133', 'KL7407', 'VS4234']","['Delta Air Lines', 'ITA Airways', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],11:26,2023-06-02,11:27,2023-06-02,14:34,2023-06-02,14:15,2023-06-02,
Miami,MIA,14:35,2023-06-02,"['DL1399', 'LA6558', 'VS4557']","['Delta Air Lines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],11:00,2023-06-02,10:59,2023-06-02,14:35,2023-06-02,14:26,2023-06-02,
Atlanta,ATL,14:38,2023-06-02,"['DL572', 'AZ3381', 'KE3148', 'KL5067']","['Delta Air Lines', 'ITA Airways', 'Korean Air', 'KLM Royal Dutch Airlines']",A,Landed - On-time [+],12:00,2023-06-02,11:59,2023-06-02,14:38,2023-06-02,14:24,2023-06-02,
Hyannis,HYA,14:38,2023-06-02,['OKC471'],"['Private Jets, Inc']",,Landed - On-time [+],14:15,2023-06-02,14:31,2023-06-02,14:38,2023-06-02,14:48,2023-06-02,
Miami,MIA,14:38,2023-06-02,"['B61220', 'FI7962', 'QR4121', 'TP4508']","['JetBlue Airways', 'Icelandair', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],11:16,2023-06-02,11:22,2023-06-02,14:38,2023-06-02,14:37,2023-06-02,
Tampa,TPA,14:38,2023-06-02,"['DL2365', 'VS2376']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - On-time [+],11:24,2023-06-02,11:21,2023-06-02,14:38,2023-06-02,14:11,2023-06-02,
Nantucket,ACK,14:39,2023-06-02,"['9K5061', 'B65353']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],13:51,2023-06-02,13:45,2023-06-02,14:39,2023-06-02,14:35,2023-06-02,Cessna (Light aircraft)
Jacksonville,JAX,14:44,2023-06-02,"['DL1732', 'AZ5275', 'KL7115', 'VS2402']","['Delta Air Lines', 'ITA Airways', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],11:59,2023-06-02,11:57,2023-06-02,14:44,2023-06-02,14:27,2023-06-02,
Bogota,BOG,14:45,2023-06-02,['AV222'],['Avianca'],E,Landed - On-time [+],07:20,2023-06-02,07:27,2023-06-02,14:45,2023-06-02,14:29,2023-06-02,
Pittsburgh,PIT,14:45,2023-06-02,"['B62286', 'AA9401', 'EI5225', 'FI7840', 'HA2214', 'QR3851', 'TP4358']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],13:03,2023-06-02,13:11,2023-06-02,14:45,2023-06-02,15:14,2023-06-02,
Nantucket,ACK,14:48,2023-06-02,['9K5062'],['Cape Air'],C,Landed - On-time [+],13:51,2023-06-02,14:00,2023-06-02,14:48,2023-06-02,14:50,2023-06-02,
Austin,AUS,14:50,2023-06-02,"['AA1413', 'B64378', 'QR2645']","['American Airlines', 'JetBlue Airways', 'Qatar Airways']",B,Landed - Delayed [+],09:43,2023-06-02,10:22,2023-06-02,14:50,2023-06-02,15:20,2023-06-02,
Doha,DOH,14:50,2023-06-02,"['QR743', 'AA8133', 'AS5811', 'B65570', 'MH9079', 'WB1075', 'WY6156']","['Qatar Airways', 'American Airlines', 'Alaska Airlines', 'JetBlue Airways', 'Malaysia Airlines', 'RwandAir', 'Oman Air']",E,Landed - On-time [+],08:00,2023-06-02,08:26,2023-06-02,14:50,2023-06-02,14:45,2023-06-02,Airbus A350-900
Bangor,BGR,14:51,2023-06-02,['JTL820'],['Jet Linx Aviation'],,Unknown [+],14:00,2023-06-02,,,14:51,2023-06-02,,,
Seattle,SEA,14:53,2023-06-02,"['AS306', 'QR2957', 'TN2389']","['Alaska Airlines', 'Qatar Airways', 'Air Tahiti Nui']",B,Landed - Delayed [+],06:35,2023-06-02,06:32,2023-06-02,14:53,2023-06-02,15:22,2023-06-02,
Montreal,YUL,14:53,2023-06-02,"['AC8608', 'SN9617', 'TP8267', 'UA8104']","['Air Canada', 'Brussels Airlines', 'TAP Air Portugal', 'United Airlines']",B,Landed - On-time [+],13:30,2023-06-02,13:28,2023-06-02,14:53,2023-06-02,14:57,2023-06-02,
Miami,MIA,14:56,2023-06-02,['1I146'],['NetJets Aviation'],,Landed - Delayed [+],12:18,2023-06-02,13:04,2023-06-02,14:56,2023-06-02,15:34,2023-06-02,
Washington,DCA,14:58,2023-06-02,"['DL5807', 'KL7011', 'VS3425']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],12:49,2023-06-02,12:45,2023-06-02,14:58,2023-06-02,14:35,2023-06-02,
London,LGW,14:59,2023-06-02,['B61926'],['JetBlue Airways'],E,Landed - On-time [+],12:10,2023-06-02,11:53,2023-06-02,14:59,2023-06-02,14:02,2023-06-02,
New Orleans,MSY,15:01,2023-06-02,"['B6400', 'EI5179', 'FI7976', 'QR3915', 'TP4336']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],10:33,2023-06-02,10:42,2023-06-02,15:01,2023-06-02,14:48,2023-06-02,
Paris,CDG,15:05,2023-06-02,"['AF334', 'DL8604', 'KL2305', 'VS6752']","['Air France', 'Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",E,Landed - Delayed [+],13:30,2023-06-02,14:20,2023-06-02,15:05,2023-06-02,15:41,2023-06-02,
Copenhagen,CPH,15:05,2023-06-02,['SK927'],['SAS Scandinavian Airlines'],E,Landed - Delayed [+],12:45,2023-06-02,12:59,2023-06-02,15:05,2023-06-02,15:23,2023-06-02,Airbus A321neo
Madrid,MAD,15:05,2023-06-02,"['IB6165', 'AA8807', 'AY5645', 'BA4263', 'QR6885']","['Iberia', 'American Airlines', 'Finnair', 'British Airways', 'Qatar Airways']",E,Landed - On-time [+],13:00,2023-06-02,12:56,2023-06-02,15:05,2023-06-02,13:57,2023-06-02,
Nantucket,ACK,15:09,2023-06-02,"['B61351', 'QR3805', 'TP4496']","['JetBlue Airways', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],14:17,2023-06-02,14:08,2023-06-02,15:09,2023-06-02,14:52,2023-06-02,
Indianapolis,IND,15:10,2023-06-02,"['DL5734', 'AZ4285', 'KL6827', 'VS4200']","['Delta Air Lines', 'ITA Airways', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],12:42,2023-06-02,12:37,2023-06-02,15:10,2023-06-02,15:13,2023-06-02,
Lisbon,LIS,15:10,2023-06-02,"['DL125', 'AF3642', 'KL6002', 'VS4049']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",E,Landed - On-time [+],12:45,2023-06-02,12:40,2023-06-02,15:10,2023-06-02,14:42,2023-06-02,
Fort Myers,RSW,15:11,2023-06-02,"['DL1235', 'AF6845']","['Delta Air Lines', 'Air France']",A,Landed - Delayed [+],11:52,2023-06-02,15:43,2023-06-02,15:11,2023-06-02,20:28,2023-06-02,
Philadelphia,PHL,15:17,2023-06-02,"['AA1776', 'IB4735']","['American Airlines', 'Iberia']",B,Landed - On-time [+],13:50,2023-06-02,13:52,2023-06-02,15:17,2023-06-02,15:02,2023-06-02,
Nantucket,ACK,15:18,2023-06-02,"['9K5381', 'B65978']","['Cape Air', 'JetBlue Airways']",C,En Route [+],14:30,2023-06-02,,,15:18,2023-06-02,,,Cessna (Light aircraft)
Chicago,MDW,15:20,2023-06-02,['WN1945'],['Southwest Airlines'],B,Landed - Delayed [+],12:10,2023-06-02,12:07,2023-06-02,15:20,2023-06-02,15:43,2023-06-02,
Zurich,ZRH,15:20,2023-06-02,"['LX54', 'UA9804']","['SWISS', 'United Airlines']",E,Landed - On-time [+],12:55,2023-06-02,13:15,2023-06-02,15:20,2023-06-02,15:06,2023-06-02,
New York,JFK,15:22,2023-06-02,"['DL3640', 'AF2868', 'AR7026', 'AZ3169', 'KE3950', 'KL5693', 'LA6438', 'VS2716']","['Delta Air Lines', 'Air France', 'Aerolineas Argentinas', 'ITA Airways', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],13:50,2023-06-02,14:07,2023-06-02,15:22,2023-06-02,15:26,2023-06-02,
New York,LGA,15:24,2023-06-02,"['DL5658', 'AZ5812', 'KL6903']","['Delta Air Lines', 'ITA Airways', 'KLM Royal Dutch Airlines']",A,Landed - On-time [+],13:59,2023-06-02,13:52,2023-06-02,15:24,2023-06-02,15:05,2023-06-02,
Dublin,DUB,15:25,2023-06-02,"['DL155', 'AF3578', 'KL6092']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines']",A,Landed - On-time [+],13:15,2023-06-02,13:12,2023-06-02,15:25,2023-06-02,14:46,2023-06-02,
Philadelphia,PHL,15:25,2023-06-02,"['B62160', 'EI5209', 'FI7852', 'HA2464', 'QR4186', 'TK8924', 'TP4259']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'Turkish Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],14:00,2023-06-02,14:10,2023-06-02,15:25,2023-06-02,15:36,2023-06-02,
Chicago,MDW,15:29,2023-06-02,['1I158'],['NetJets Aviation'],,Unknown [+],12:54,2023-06-02,,,15:29,2023-06-02,,,
Provincetown,PVC,15:30,2023-06-02,"['9K2061', 'B65943']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],15:00,2023-06-02,15:05,2023-06-02,15:30,2023-06-02,15:35,2023-06-02,Cessna (Light aircraft)
Shannon,SNN,15:30,2023-06-02,"['EI135', 'B66835', 'BA6135']","['Aer Lingus', 'JetBlue Airways', 'British Airways']",C,Landed - On-time [+],13:40,2023-06-02,13:41,2023-06-02,15:30,2023-06-02,14:37,2023-06-02,
Raleigh/Durham,RDU,15:31,2023-06-02,"['DL2085', 'AF2428', 'KL7031', 'VS4204']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],13:26,2023-06-02,13:25,2023-06-02,15:31,2023-06-02,15:12,2023-06-02,
New York,LGA,15:32,2023-06-02,"['B6832', 'AA9508', 'HA2152', 'QR4108', 'TP4326']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],14:15,2023-06-02,14:24,2023-06-02,15:32,2023-06-02,15:23,2023-06-02,
Myrtle Beach,MYR,15:32,2023-06-02,['NK1160'],['Spirit Airlines'],B,Landed - On-time [+],13:25,2023-06-02,13:17,2023-06-02,15:32,2023-06-02,15:11,2023-06-02,
Nantucket,ACK,15:33,2023-06-02,"['9K5161', 'B65930']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],14:45,2023-06-02,15:00,2023-06-02,15:33,2023-06-02,15:55,2023-06-02,Cessna (Light aircraft)
Chicago,ORD,15:34,2023-06-02,"['UA716', 'AD7018', 'NH7786', 'NZ2093']","['United Airlines', 'Azul', 'ANA All Nippon Airways', 'Air New Zealand']",B,Landed - Delayed [+],12:01,2023-06-02,13:44,2023-06-02,15:34,2023-06-02,17:17,2023-06-02,
Atlanta,ATL,15:35,2023-06-02,"['DL350', 'AZ3121', 'KE6841', 'KL5024', 'VS4220']","['Delta Air Lines', 'ITA Airways', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],13:00,2023-06-02,12:58,2023-06-02,15:35,2023-06-02,15:17,2023-06-02,
Newark,EWR,15:37,2023-06-02,"['UA402', 'SK6878']","['United Airlines', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],14:20,2023-06-02,14:39,2023-06-02,15:37,2023-06-02,15:41,2023-06-02,
Fort Myers,RSW,15:38,2023-06-02,['B68368'],['JetBlue Airways'],,Landed - On-time [+],12:45,2023-06-02,12:22,2023-06-02,15:38,2023-06-02,15:35,2023-06-02,
Dallas,DFW,15:39,2023-06-02,"['AA1163', 'G36246', 'IB4714', 'JL7314']","['American Airlines', 'Gol', 'Iberia', 'JAL Japan Airlines']",B,Landed - On-time [+],10:48,2023-06-02,10:43,2023-06-02,15:39,2023-06-02,15:22,2023-06-02,
Edinburgh,EDI,15:40,2023-06-02,"['DL123', 'AF3640', 'KL6080', 'VS3963']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",E,Landed - Delayed [+],13:35,2023-06-02,16:16,2023-06-02,15:40,2023-06-02,17:55,2023-06-02,
Seattle,SEA,15:41,2023-06-02,"['DL427', 'AF3534', 'KL7255', 'VS3325']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],07:15,2023-06-02,07:10,2023-06-02,15:41,2023-06-02,15:58,2023-06-02,
Detroit,DTW,15:42,2023-06-02,"['DL1139', 'AF5956', 'AZ5297', 'KE3177', 'KL5060', 'VS4244']","['Delta Air Lines', 'Air France', 'ITA Airways', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],13:45,2023-06-02,13:43,2023-06-02,15:42,2023-06-02,15:53,2023-06-02,
Los Angeles,LAX,15:42,2023-06-02,"['AA1632', 'B64275', 'BA4744', 'IB4716', 'QF3172', 'QR9303', 'TN1308']","['American Airlines', 'JetBlue Airways', 'British Airways', 'Iberia', 'Qantas', 'Qatar Airways', 'Air Tahiti Nui']",B,Landed - Delayed [+],07:00,2023-06-02,06:52,2023-06-02,15:42,2023-06-02,16:03,2023-06-02,
