Origin,Origin Code,Arrival Time (default),Arrival Date (default),Flight,Airline,Terminal,Status,Scheduled Departure Time,Scheduled Departure Date,Departure Time,Departure Date,Scheduled Arrival Time,Scheduled Arrival Date,Arrival Time,Arrival Date,Equipment
Doha,DOH,14:04,2023-06-03,['QR16N'],['Qatar Airways'],,Landed - On-time [+],08:07,2023-06-03,08:15,2023-06-03,14:04,2023-06-03,14:11,2023-06-03,
New York,JFK,14:08,2023-06-03,['B6203'],['JetBlue Airways'],,Landed - Delayed [+],13:27,2023-06-03,16:07,2023-06-03,14:08,2023-06-03,16:45,2023-06-03,
Minneapolis,MSP,14:08,2023-06-03,"['DL1231', 'AF5769', 'AZ3177', 'VS4236', 'WS7299']","['Delta Air Lines', 'Air France', 'ITA Airways', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],10:16,2023-06-03,10:12,2023-06-03,14:08,2023-06-03,14:08,2023-06-03,
Dubai,DXB,14:10,2023-06-03,['EK237'],['Emirates'],E,Landed - On-time [+],08:20,2023-06-03,08:20,2023-06-03,14:10,2023-06-03,14:02,2023-06-03,Boeing 777-300ER
Lisbon,LIS,14:10,2023-06-03,['TP217'],['TAP Air Portugal'],E,Landed - On-time [+],11:45,2023-06-03,11:49,2023-06-03,14:10,2023-06-03,14:03,2023-06-03,Airbus A321neo
San Juan,SJU,14:11,2023-06-03,['NK2325'],['Spirit Airlines'],B,Landed - On-time [+],09:47,2023-06-03,09:51,2023-06-03,14:11,2023-06-03,14:09,2023-06-03,
Teterboro,TEB,14:11,2023-06-03,['LXJ757'],['Flexjet'],,Landed - Delayed [+],13:30,2023-06-03,14:38,2023-06-03,14:11,2023-06-03,15:41,2023-06-03,
Charlotte,CLT,14:16,2023-06-03,"['B61246', 'EI5125', 'FI7872', 'HA2416', 'QR4046', 'TP4448']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],12:00,2023-06-03,11:57,2023-06-03,14:16,2023-06-03,14:27,2023-06-03,
Teterboro,TEB,14:16,2023-06-03,['LXJ561'],['Flexjet'],,En Route [+],13:30,2023-06-03,,,14:16,2023-06-03,,,
Santo Domingo,SDQ,14:19,2023-06-03,"['B61930', 'QR3852']","['JetBlue Airways', 'Qatar Airways']",E,Landed - On-time [+],10:06,2023-06-03,10:21,2023-06-03,14:19,2023-06-03,14:19,2023-06-03,
Nashville,BNA,14:20,2023-06-03,['WN2227'],['Southwest Airlines'],B,Landed - On-time [+],10:55,2023-06-03,10:55,2023-06-03,14:20,2023-06-03,14:29,2023-06-03,
New York,JFK,14:21,2023-06-03,"['AA4268', 'B64858', 'BA5133', 'G36326', 'JL7452', 'QR9133']","['American Airlines', 'JetBlue Airways', 'British Airways', 'Gol', 'JAL Japan Airlines', 'Qatar Airways']",B,Landed - Delayed [+],13:00,2023-06-03,13:39,2023-06-03,14:21,2023-06-03,15:00,2023-06-03,
Dulles,IAD,14:25,2023-06-03,"['UA471', 'NH7100', 'SK6709']","['United Airlines', 'ANA All Nippon Airways', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],12:45,2023-06-03,12:40,2023-06-03,14:25,2023-06-03,14:14,2023-06-03,
West Palm Beach,PBI,14:28,2023-06-03,"['B6322', 'EI5189', 'HA2204', 'QR4163', 'TP4344']","['JetBlue Airways', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],11:15,2023-06-03,11:41,2023-06-03,14:28,2023-06-03,14:49,2023-06-03,
Chicago,ORD,14:30,2023-06-03,"['B6312', 'AA9475', 'FI7860', 'HA2446', 'QR4155', 'TP4474']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],11:05,2023-06-03,10:53,2023-06-03,14:30,2023-06-03,14:26,2023-06-03,
Traverse City,TVC,14:30,2023-06-03,"['AA3926', 'B64652']","['American Airlines', 'JetBlue Airways']",B,Landed - On-time [+],12:30,2023-06-03,12:28,2023-06-03,14:30,2023-06-03,14:35,2023-06-03,
New York,JFK,14:31,2023-06-03,"['B6718', 'AA9432', 'AT9512', 'EI5008', 'EY8292', 'HA2174', 'QR3907', 'TP4302']","['JetBlue Airways', 'American Airlines', 'Royal Air Maroc', 'Aer Lingus', 'Etihad Airways', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],13:15,2023-06-03,13:25,2023-06-03,14:31,2023-06-03,14:37,2023-06-03,
New York,LGA,14:31,2023-06-03,"['B62232', 'AA9375', 'HA2136', 'QR3980', 'TP4462']","['JetBlue Airways', 'American Airlines', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],13:15,2023-06-03,13:16,2023-06-03,14:31,2023-06-03,14:23,2023-06-03,
Miami,MIA,14:35,2023-06-03,"['DL1399', 'LA6558', 'VS4557']","['Delta Air Lines', 'LATAM Airlines', 'Virgin Atlantic']",A,Canceled [+],11:00,2023-06-03,,,14:35,2023-06-03,,,Boeing 737-800 Passenger
Hyannis,HYA,14:37,2023-06-03,"['9K7101', 'B65903']","['Cape Air', 'JetBlue Airways']",C,En Route [+],14:00,2023-06-03,,,14:37,2023-06-03,,,Cessna (Light aircraft)
Atlanta,ATL,14:38,2023-06-03,"['DL572', 'AZ3381', 'KE3148', 'KL5636']","['Delta Air Lines', 'ITA Airways', 'Korean Air', 'KLM Royal Dutch Airlines']",A,Landed - Delayed [+],12:00,2023-06-03,12:20,2023-06-03,14:38,2023-06-03,14:59,2023-06-03,
Tampa,TPA,14:38,2023-06-03,"['DL2365', 'VS2376']","['Delta Air Lines', 'Virgin Atlantic']",A,Landed - On-time [+],11:24,2023-06-03,11:46,2023-06-03,14:38,2023-06-03,14:44,2023-06-03,
Nantucket,ACK,14:39,2023-06-03,"['9K5061', 'B65353']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],13:51,2023-06-03,13:45,2023-06-03,14:39,2023-06-03,14:35,2023-06-03,Cessna (Light aircraft)
Athens,ATH,14:45,2023-06-03,"['DL241', 'AF3645', 'KL6118', 'VS3998']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",E,Landed - On-time [+],11:10,2023-06-03,11:01,2023-06-03,14:45,2023-06-03,13:58,2023-06-03,
Austin,AUS,14:50,2023-06-03,"['AA1413', 'B64378', 'QR9159']","['American Airlines', 'JetBlue Airways', 'Qatar Airways']",B,Landed - On-time [+],09:43,2023-06-03,09:43,2023-06-03,14:50,2023-06-03,15:01,2023-06-03,
Doha,DOH,14:50,2023-06-03,"['QR743', 'AA8133', 'AS5811', 'B65570', 'MH9079', 'WB1075', 'WY6156']","['Qatar Airways', 'American Airlines', 'Alaska Airlines', 'JetBlue Airways', 'Malaysia Airlines', 'RwandAir', 'Oman Air']",E,Landed - On-time [+],08:00,2023-06-03,08:00,2023-06-03,14:50,2023-06-03,14:18,2023-06-03,Airbus A350-900
New York,LGA,14:50,2023-06-03,"['DL5592', 'AF3085', 'AZ4281', 'KL6833', 'VS3280', 'WS7788']","['Delta Air Lines', 'Air France', 'ITA Airways', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],13:20,2023-06-03,13:23,2023-06-03,14:50,2023-06-03,14:35,2023-06-03,
Seattle,SEA,14:53,2023-06-03,"['AS306', 'QR2957', 'TN2389']","['Alaska Airlines', 'Qatar Airways', 'Air Tahiti Nui']",B,Landed - Delayed [+],06:35,2023-06-03,06:29,2023-06-03,14:53,2023-06-03,15:21,2023-06-03,
Montreal,YUL,14:53,2023-06-03,"['AC8608', 'SN9617', 'TP8267', 'UA8358']","['Air Canada', 'Brussels Airlines', 'TAP Air Portugal', 'United Airlines']",B,Landed - Delayed [+],13:30,2023-06-03,14:06,2023-06-03,14:53,2023-06-03,15:51,2023-06-03,
London,LGW,14:59,2023-06-03,['B61926'],['JetBlue Airways'],E,Landed - On-time [+],12:10,2023-06-03,12:16,2023-06-03,14:59,2023-06-03,15:00,2023-06-03,
New Orleans,MSY,15:01,2023-06-03,"['B6400', 'EI5179', 'FI7976', 'QR3915', 'TP4336']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],10:33,2023-06-03,10:39,2023-06-03,15:01,2023-06-03,15:01,2023-06-03,
Paris,CDG,15:05,2023-06-03,"['AF334', 'DL8604', 'KL2305', 'VS6752']","['Air France', 'Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",E,Landed - On-time [+],13:30,2023-06-03,13:30,2023-06-03,15:05,2023-06-03,15:03,2023-06-03,
Copenhagen,CPH,15:05,2023-06-03,['SK927'],['SAS Scandinavian Airlines'],E,Landed - On-time [+],12:45,2023-06-03,12:41,2023-06-03,15:05,2023-06-03,15:16,2023-06-03,
Madrid,MAD,15:05,2023-06-03,"['IB6165', 'AA8807', 'AY5645', 'BA4263', 'QR6885']","['Iberia', 'American Airlines', 'Finnair', 'British Airways', 'Qatar Airways']",E,Landed - On-time [+],13:00,2023-06-03,13:06,2023-06-03,15:05,2023-06-03,14:10,2023-06-03,
Traverse City,TVC,15:06,2023-06-03,['DL5590'],['Delta Air Lines'],A,Landed - On-time [+],12:50,2023-06-03,12:48,2023-06-03,15:06,2023-06-03,15:00,2023-06-03,
Nantucket,ACK,15:09,2023-06-03,"['B61351', 'QR3817', 'TP4496']","['JetBlue Airways', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],14:17,2023-06-03,14:00,2023-06-03,15:09,2023-06-03,14:47,2023-06-03,
Westchester County,HPN,15:09,2023-06-03,['EDG218'],['Jet Edge'],,Landed - On-time [+],14:30,2023-06-03,14:28,2023-06-03,15:09,2023-06-03,15:18,2023-06-03,
Lisbon,LIS,15:10,2023-06-03,"['DL125', 'AF3642', 'KL6002', 'VS4049']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",E,Canceled [+],12:45,2023-06-03,,,15:10,2023-06-03,,,Boeing 767-300 (winglets) Passenger
Toronto,YTZ,15:10,2023-06-03,['PD2943'],['Porter Airlines Canada'],E,Landed - On-time [+],13:35,2023-06-03,13:35,2023-06-03,15:10,2023-06-03,15:24,2023-06-03,
Fort Myers,RSW,15:11,2023-06-03,"['DL1235', 'AF6845']","['Delta Air Lines', 'Air France']",A,Landed - On-time [+],11:52,2023-06-03,11:44,2023-06-03,15:11,2023-06-03,14:51,2023-06-03,
Teterboro,TEB,15:11,2023-06-03,['1I235'],['NetJets Aviation'],,Landed - Delayed [+],14:15,2023-06-03,14:47,2023-06-03,15:11,2023-06-03,15:47,2023-06-03,
Charleston,CHS,15:20,2023-06-03,"['DL1954', 'AF3508', 'AZ4275', 'KE3324', 'KL7883', 'VS2493', 'WS6526']","['Delta Air Lines', 'Air France', 'ITA Airways', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],12:55,2023-06-03,12:48,2023-06-03,15:20,2023-06-03,15:11,2023-06-03,
Jacksonville,JAX,15:20,2023-06-03,"['B61410', 'EI5157', 'FI7948', 'HA2436', 'QR3951', 'TP4298']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],12:38,2023-06-03,12:30,2023-06-03,15:20,2023-06-03,15:28,2023-06-03,
Orlando,MCO,15:20,2023-06-03,['WN2447'],['Southwest Airlines'],B,Landed - On-time [+],12:30,2023-06-03,12:28,2023-06-03,15:20,2023-06-03,15:34,2023-06-03,
Zurich,ZRH,15:20,2023-06-03,"['LX54', 'UA9804']","['SWISS', 'United Airlines']",E,Landed - On-time [+],12:55,2023-06-03,13:01,2023-06-03,15:20,2023-06-03,15:32,2023-06-03,
New York,JFK,15:22,2023-06-03,"['DL5826', 'AF2868', 'AR7026', 'AZ3169', 'KE3950', 'KL5693', 'LA6200', 'VS2716', 'WS6835']","['Delta Air Lines', 'Air France', 'Aerolineas Argentinas', 'ITA Airways', 'Korean Air', 'KLM Royal Dutch Airlines', 'LATAM Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],13:50,2023-06-03,13:43,2023-06-03,15:22,2023-06-03,15:10,2023-06-03,
Dublin,DUB,15:25,2023-06-03,"['DL155', 'AF3578', 'KL6092']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines']",A,Landed - On-time [+],13:15,2023-06-03,13:11,2023-06-03,15:25,2023-06-03,15:19,2023-06-03,
Dulles,IAD,15:26,2023-06-03,['1I790'],['NetJets Aviation'],,Landed - Delayed [+],13:00,2023-06-03,14:22,2023-06-03,15:26,2023-06-03,15:44,2023-06-03,
Orlando,MCO,15:26,2023-06-03,"['DL1420', 'AZ3133', 'KL7407', 'VS4234']","['Delta Air Lines', 'ITA Airways', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],12:20,2023-06-03,12:27,2023-06-03,15:26,2023-06-03,15:32,2023-06-03,
Puerto Plata,POP,15:30,2023-06-03,"['B6786', 'QR3848']","['JetBlue Airways', 'Qatar Airways']",E,Landed - Delayed [+],11:33,2023-06-03,12:51,2023-06-03,15:30,2023-06-03,16:51,2023-06-03,
Provincetown,PVC,15:30,2023-06-03,"['9K2061', 'B65943']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],15:00,2023-06-03,15:16,2023-06-03,15:30,2023-06-03,16:08,2023-06-03,Cessna (Light aircraft)
Shannon,SNN,15:30,2023-06-03,"['EI135', 'B66835', 'BA6135']","['Aer Lingus', 'JetBlue Airways', 'British Airways']",C,Landed - On-time [+],13:40,2023-06-03,13:40,2023-06-03,15:30,2023-06-03,15:09,2023-06-03,Airbus A321neo
Myrtle Beach,MYR,15:32,2023-06-03,['NK1160'],['Spirit Airlines'],B,Landed - Delayed [+],13:25,2023-06-03,14:13,2023-06-03,15:32,2023-06-03,16:28,2023-06-03,
Baltimore,BWI,15:33,2023-06-03,"['DL5625', 'KL5523', 'WS8047']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'WestJet']",A,Landed - On-time [+],13:55,2023-06-03,13:48,2023-06-03,15:33,2023-06-03,15:21,2023-06-03,
Chicago,ORD,15:34,2023-06-03,"['UA716', 'AD7018', 'NH7480', 'NZ2093']","['United Airlines', 'Azul', 'ANA All Nippon Airways', 'Air New Zealand']",B,Landed - Delayed [+],12:01,2023-06-03,12:22,2023-06-03,15:34,2023-06-03,15:52,2023-06-03,
Atlanta,ATL,15:35,2023-06-03,"['DL350', 'AZ3502', 'KE6841', 'KL5067', 'VS2377', 'WS6632']","['Delta Air Lines', 'ITA Airways', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],13:00,2023-06-03,12:56,2023-06-03,15:35,2023-06-03,15:42,2023-06-03,
Dallas,DFW,15:39,2023-06-03,"['AA1163', 'G36246', 'IB4714', 'JL7314']","['American Airlines', 'Gol', 'Iberia', 'JAL Japan Airlines']",B,Landed - On-time [+],10:48,2023-06-03,10:46,2023-06-03,15:39,2023-06-03,15:46,2023-06-03,
Edinburgh,EDI,15:40,2023-06-03,"['DL123', 'AF3640', 'KL6080', 'VS3963']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",E,Landed - On-time [+],13:35,2023-06-03,13:26,2023-06-03,15:40,2023-06-03,15:37,2023-06-03,
Newark,EWR,15:40,2023-06-03,"['UA3505', 'SK6878']","['United Airlines', 'SAS Scandinavian Airlines']",B,Landed - On-time [+],14:20,2023-06-03,14:19,2023-06-03,15:40,2023-06-03,15:41,2023-06-03,
Seattle,SEA,15:41,2023-06-03,"['DL427', 'AF3534', 'KL7255', 'VS3325']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],07:15,2023-06-03,07:07,2023-06-03,15:41,2023-06-03,15:42,2023-06-03,
Detroit,DTW,15:42,2023-06-03,"['DL1139', 'AF5956', 'AZ5297', 'KE3177', 'KL5060', 'VS4244', 'WS8100']","['Delta Air Lines', 'Air France', 'ITA Airways', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],13:45,2023-06-03,13:48,2023-06-03,15:42,2023-06-03,15:49,2023-06-03,
Los Angeles,LAX,15:42,2023-06-03,"['AA1632', 'B64275', 'BA4744', 'IB4716', 'QF3172', 'QR2696', 'TN1308']","['American Airlines', 'JetBlue Airways', 'British Airways', 'Iberia', 'Qantas', 'Qatar Airways', 'Air Tahiti Nui']",B,Landed - Delayed [+],07:00,2023-06-03,06:59,2023-06-03,15:42,2023-06-03,16:05,2023-06-03,
Miami,MIA,15:43,2023-06-03,"['AA2057', 'B64303', 'BA4917', 'G36192', 'IB4717', 'QR2668']","['American Airlines', 'JetBlue Airways', 'British Airways', 'Gol', 'Iberia', 'Qatar Airways']",B,Landed - Delayed [+],12:15,2023-06-03,12:10,2023-06-03,15:43,2023-06-03,16:03,2023-06-03,
Baltimore,BWI,15:50,2023-06-03,['WN908'],['Southwest Airlines'],B,Landed - On-time [+],14:30,2023-06-03,14:35,2023-06-03,15:50,2023-06-03,15:58,2023-06-03,
Denver,DEN,15:53,2023-06-03,"['UA1103', 'SK6702']","['United Airlines', 'SAS Scandinavian Airlines']",B,Landed - Delayed [+],09:49,2023-06-03,09:51,2023-06-03,15:53,2023-06-03,16:19,2023-06-03,
Fort Myers,RSW,15:54,2023-06-03,"['B62066', 'EI5243', 'FI7984', 'HA2220', 'QR3869', 'TP4410']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],12:34,2023-06-03,12:28,2023-06-03,15:54,2023-06-03,15:42,2023-06-03,
Norfolk,ORF,15:55,2023-06-03,['DPJ452'],['Delta Private Jets'],,En Route [+],14:30,2023-06-03,,,15:55,2023-06-03,,,
Nashville,BNA,16:04,2023-06-03,"['DL2076', 'AF2788', 'KE3314', 'KL6983', 'VS2214']","['Delta Air Lines', 'Air France', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - On-time [+],12:20,2023-06-03,12:13,2023-06-03,16:04,2023-06-03,16:05,2023-06-03,
Dallas,DFW,16:04,2023-06-03,"['B61214', 'EI5135', 'FI7870', 'QR3941', 'TP4282']","['JetBlue Airways', 'Aer Lingus', 'Icelandair', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],11:15,2023-06-03,11:44,2023-06-03,16:04,2023-06-03,16:33,2023-06-03,
Frankfurt,FRA,16:05,2023-06-03,"['LH422', 'AC9451', 'SN7238', 'UA8853']","['Lufthansa', 'Air Canada', 'Brussels Airlines', 'United Airlines']",E,Landed - On-time [+],13:25,2023-06-03,13:40,2023-06-03,16:05,2023-06-03,16:10,2023-06-03,
Jacksonville,JAX,16:05,2023-06-03,"['DL779', 'AZ5275', 'KE3312', 'KL7115', 'VS2378', 'WS6899']","['Delta Air Lines', 'ITA Airways', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],13:21,2023-06-03,13:11,2023-06-03,16:05,2023-06-03,15:57,2023-06-03,
San Salvador,SAL,16:05,2023-06-03,['AV444'],['Avianca'],E,Landed - On-time [+],09:00,2023-06-03,08:54,2023-06-03,16:05,2023-06-03,16:01,2023-06-03,
Syracuse,SYR,16:05,2023-06-03,['GAJ515'],['Gama Aviation Signature'],,Landed - Delayed [+],15:10,2023-06-03,16:05,2023-06-03,16:05,2023-06-03,16:53,2023-06-03,
Myrtle Beach,CRE,16:10,2023-06-03,['EDG536'],['Jet Edge'],,Landed - Delayed [+],09:30,2023-06-03,10:45,2023-06-03,10:10,2023-06-03,11:21,2023-06-03,
Dallas,DFW,16:10,2023-06-03,['DL939'],['Delta Air Lines'],A,Landed - On-time [+],11:13,2023-06-03,11:05,2023-06-03,16:10,2023-06-03,16:17,2023-06-03,
Wilmington,ILM,16:10,2023-06-03,['DL5603'],['Delta Air Lines'],A,Landed - Delayed [+],14:00,2023-06-03,14:13,2023-06-03,16:10,2023-06-03,16:31,2023-06-03,
Chicago,ORD,16:10,2023-06-03,"['DL3683', 'KE3304', 'KL7499', 'VS2004', 'WS8435']","['Delta Air Lines', 'Korean Air', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],12:40,2023-06-03,12:35,2023-06-03,16:10,2023-06-03,16:17,2023-06-03,
Nantucket,ACK,16:13,2023-06-03,"['9K5121', 'B65367']","['Cape Air', 'JetBlue Airways']",C,Landed - Delayed [+],15:25,2023-06-03,16:15,2023-06-03,16:13,2023-06-03,17:45,2023-06-03,Cessna (Light aircraft)
Bar Harbor,BHB,16:15,2023-06-03,"['9K1838', 'B65126']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],14:50,2023-06-03,14:40,2023-06-03,16:15,2023-06-03,16:17,2023-06-03,Tecnam P2012 Traveler
Wilmington,ILM,16:15,2023-06-03,"['AA3883', 'B64536', 'QR9544']","['American Airlines', 'JetBlue Airways', 'Qatar Airways']",B,Landed - Delayed [+],14:16,2023-06-03,15:52,2023-06-03,16:15,2023-06-03,17:53,2023-06-03,
Martha's Vineyard,MVY,16:15,2023-06-03,"['9K3041', 'B65980']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],15:35,2023-06-03,15:20,2023-06-03,16:15,2023-06-03,16:05,2023-06-03,Cessna (Light aircraft)
Augusta,AUG,16:25,2023-06-03,"['9K1006', 'B65116']","['Cape Air', 'JetBlue Airways']",C,Landed - On-time [+],15:15,2023-06-03,15:15,2023-06-03,16:25,2023-06-03,16:35,2023-06-03,Tecnam P2012 Traveler
Toronto,YYZ,16:26,2023-06-03,"['AC8696', 'TP8270', 'UA8536']","['Air Canada', 'TAP Air Portugal', 'United Airlines']",B,Landed - Delayed [+],14:50,2023-06-03,14:50,2023-06-03,16:26,2023-06-03,16:47,2023-06-03,
Richmond,RIC,16:27,2023-06-03,"['DL5730', 'AF2100', 'KL6845', 'VS4306', 'WS6881']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],14:30,2023-06-03,14:25,2023-06-03,16:27,2023-06-03,16:10,2023-06-03,
Indianapolis,IND,16:28,2023-06-03,"['DL5811', 'AF2427', 'KL6827', 'VS4200', 'WS6388']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],14:00,2023-06-03,13:57,2023-06-03,16:28,2023-06-03,16:26,2023-06-03,
San Francisco,SFO,16:28,2023-06-03,"['AS356', 'AA7521', 'FJ5862', 'QR2970', 'SQ1350']","['Alaska Airlines', 'American Airlines', 'Fiji Airways', 'Qatar Airways', 'Singapore Airlines']",B,Landed - Delayed [+],07:50,2023-06-03,07:55,2023-06-03,16:28,2023-06-03,16:46,2023-06-03,
Savannah,SAV,16:33,2023-06-03,['DL1170'],['Delta Air Lines'],A,Landed - Delayed [+],14:00,2023-06-03,06:42,2023-06-04,16:33,2023-06-03,08:57,2023-06-04,
Newark,EWR,16:34,2023-06-03,"['UA1601', 'SK6780']","['United Airlines', 'SAS Scandinavian Airlines']",B,Landed - Delayed [+],15:17,2023-06-03,18:01,2023-06-03,16:34,2023-06-03,19:56,2023-06-03,
Los Angeles,LAX,16:34,2023-06-03,"['B6288', 'AA9233', 'FI7864', 'HA2312', 'SQ1528', 'TP4324']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'Singapore Airlines', 'TAP Air Portugal']",C,Landed - On-time [+],08:00,2023-06-03,07:54,2023-06-03,16:34,2023-06-03,16:44,2023-06-03,
Salt Lake City,SLC,16:34,2023-06-03,"['DL758', 'KL5240', 'VS3217']","['Delta Air Lines', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",A,Landed - Delayed [+],09:50,2023-06-03,09:54,2023-06-03,16:34,2023-06-03,16:50,2023-06-03,
Tampa,TPA,16:38,2023-06-03,"['B6892', 'AA9413', 'EI5295', 'HA2482', 'QR4081', 'TP4402']","['JetBlue Airways', 'American Airlines', 'Aer Lingus', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],13:20,2023-06-03,14:13,2023-06-03,16:38,2023-06-03,17:10,2023-06-03,
San Francisco,SFO,16:40,2023-06-03,"['B6434', 'AA9203', 'FI7834', 'HA2356', 'TP4392']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'TAP Air Portugal']",C,Landed - Delayed [+],08:00,2023-06-03,07:55,2023-06-03,16:40,2023-06-03,16:55,2023-06-03,
Phoenix,PHX,16:41,2023-06-03,"['AA1426', 'QR9475']","['American Airlines', 'Qatar Airways']",B,Landed - On-time [+],08:35,2023-06-03,08:36,2023-06-03,16:41,2023-06-03,16:51,2023-06-03,
Rockland,RKD,16:41,2023-06-03,['4B101'],['Boutique Air'],,Landed - On-time [+],15:45,2023-06-03,15:56,2023-06-03,16:41,2023-06-03,16:50,2023-06-03,
Savannah,SAV,16:45,2023-06-03,"['B6250', 'HA2478', 'QR3849', 'TP4382']","['JetBlue Airways', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - On-time [+],14:17,2023-06-03,14:20,2023-06-03,16:45,2023-06-03,16:32,2023-06-03,
Amsterdam,AMS,16:50,2023-06-03,"['DL257', 'AF3613', 'KL6066', 'VS3915']","['Delta Air Lines', 'Air France', 'KLM Royal Dutch Airlines', 'Virgin Atlantic']",E,Landed - On-time [+],14:50,2023-06-03,14:59,2023-06-03,16:50,2023-06-03,16:29,2023-06-03,
Denver,DEN,16:50,2023-06-03,['WN3619'],['Southwest Airlines'],B,Landed - Delayed [+],11:05,2023-06-03,11:24,2023-06-03,16:50,2023-06-03,17:25,2023-06-03,
Orlando,MCO,16:50,2023-06-03,['NK2085'],['Spirit Airlines'],B,Landed - Delayed [+],13:47,2023-06-03,14:29,2023-06-03,16:50,2023-06-03,17:14,2023-06-03,
Chicago,MDW,16:50,2023-06-03,['WN1945'],['Southwest Airlines'],B,Landed - Delayed [+],13:40,2023-06-03,13:47,2023-06-03,16:50,2023-06-03,17:11,2023-06-03,
Nashville,BNA,16:54,2023-06-03,"['B6946', 'AA9195', 'FI7910', 'HA2382', 'QR3825', 'TP4256']","['JetBlue Airways', 'American Airlines', 'Icelandair', 'Hawaiian Airlines', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],13:20,2023-06-03,15:08,2023-06-03,16:54,2023-06-03,19:00,2023-06-03,
Miami,MIA,16:55,2023-06-03,"['B61220', 'FI7962', 'QR4121', 'TP4508']","['JetBlue Airways', 'Icelandair', 'Qatar Airways', 'TAP Air Portugal']",C,Landed - Delayed [+],13:35,2023-06-03,14:50,2023-06-03,16:55,2023-06-03,18:18,2023-06-03,
Minneapolis,MSP,16:55,2023-06-03,"['DL1185', 'AF5771', 'VS4240', 'WS7393']","['Delta Air Lines', 'Air France', 'Virgin Atlantic', 'WestJet']",A,Landed - On-time [+],13:00,2023-06-03,12:55,2023-06-03,16:55,2023-06-03,16:56,2023-06-03,
Syracuse,SYR,16:56,2023-06-03,['JRE844'],['FlyExclusive'],,Landed - Delayed [+],16:00,2023-06-03,16:56,2023-06-03,16:56,2023-06-03,17:53,2023-06-03,
