location	b	ra_at_1in100	pathogen	tidy_name	taxids	predictor_type	study
Overall	-2.3781545510932363	1.0575277453732237e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.2731969917658963	3.192777457007406e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.4366158814977164	3.669508392148555e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.4112216928746584	1.0231301779144317e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.2185727421091963	1.2405014078326093e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.6311262838613143	2.2321427936538186e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.161664787143499	1.313143139797836e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.213585027223133	1.2467041302458162e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.0987546800231653	5.144452176396284e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.112266775915508	1.3796386420883286e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.236623266383946	1.2183105902484594e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.5711186097181247	8.719439176937327e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.7121346329657863	7.57261847710028e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.119488166267127	1.3697116208617964e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.831727705953799	2.471798164314579e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.006248142405767	5.6430540622892124e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.1594667490044466	4.8414139707259475e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.156667050983958	1.3197223086650398e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.681559992453612	7.807724371159718e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-0.6382196262575146	6.024703680283755e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.218829705268755	4.5623774911859614e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.972017541143493	2.148255367101025e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.448415368996014	3.6264645225292616e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.395860236346837	3.822150963600844e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.0848895284453155	1.417931124947908e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.148680312309751	4.8939182313606826e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.0263793844946854	1.503369602471566e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.8011440185387573	1.8831470090461737e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.758659289259034	2.6591706869064658e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.808811691831355	6.874795224724492e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.9658415120285455	2.161564109795682e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.0105752149267424	5.618688912396014e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.0349675118870225	1.4905137575652304e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.6085755698482305	8.398876646583822e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.481426090337989	9.537652943323336e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.6345930448820147	8.183177245165162e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.4250352994762507	3.712250444731055e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.4207461469229938	2.75479244664902e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.0844379852283037	5.2186334726779775e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.362393468241621	3.9522305290339657e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.2041173825124654	4.6299968575420445e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.734151830319639	2.7251453349582464e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.2741218727532475	1.1734716002241042e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.935379158500783	2.2284236172524937e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.821071874913781	2.4982780593458986e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.415607028587699	1.0186532326918057e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.56651049433804	3.2225181614144144e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.492101401235379	3.471449333940637e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-4.279216093851519	1.5800516060172114e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.325922213727729	4.099034111829145e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.871376873441552	1.755425848524913e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.7981153792360411	1.8888590264673165e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.3788240517812262	3.887823647959063e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.9164254213257066	6.173390094827371e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.559346113697272	8.822695329685044e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.965987559967183	5.8748821454361646e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.124805856607028	5.01216376692485e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.5336381538413484	9.05244940725982e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.911014159334085	6.206886471031208e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.1309187230377717	1.354144198194381e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.14982070073192	4.888340444969428e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-4.864521461480623	8.799872571846048e-09	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.5946474477098422	3.1331100553964514e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.005199030982425	1.535551101927015e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.077722619656844	5.2537964363242865e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-4.338116645805528	1.4896734837071665e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.6777817861206867	7.837279359777484e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.94345757567852	1.633346187289412e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.7729439050549365	7.125854450774423e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-0.0722334289688722	1.061060566307581e-06	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.272531854723352	4.323830590966599e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.3235875975239586	4.1086149623460526e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.818908986443819	6.805727681148416e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.790345435782936	7.002926354795391e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.939622475353061	1.639622259748199e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.7166646625307336	7.538391876388298e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.297072145380676	1.146846801985974e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.6497555302875702	2.190944601712988e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.1575187113336494	1.318598832128472e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.002315911749039	5.665287536138517e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.354896789591407	1.0824117219063225e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.470970758057916	9.637895385269886e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.2450594749951818	1.2080759008846057e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.57242641405827	8.708043310936838e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-0.941080178268639	4.450461959370969e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.1569595669465387	1.319336325330408e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.504587841175417	9.319282901381637e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.505151320246492	9.314033160196918e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.3462485317823925	1.0918132915126449e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.392963427375113	1.0419823385572327e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.017090989487428	1.5173985433734057e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.5809179600768397	8.634411632649416e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.829170808985159	6.736245632085852e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.252923841907393	1.1986124108350217e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.476458718901969	9.585147868386047e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.930501097850532	1.654646286610745e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.455667261296898	3.600260921010828e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.690019099469514	7.741956560914902e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.64341479507756	2.983982427081273e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.822111353301204	1.8440735076508523e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.2578596294676583	4.387738493680511e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.9163825521790794	6.173654748448902e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.344987328735001	4.0216258020500094e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.072036095821623	5.2837573794788636e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.4828811075385397	3.5036051303684635e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.214720664640613	1.2452891301788798e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.268795422127431	3.206861658375709e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.1059448817104145	5.10759519292818e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.825561611041984	6.760602001361683e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.125033693135337	5.011021943069625e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.8422679347772912	6.648595417402711e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.762972716693368	1.956418709497472e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.162891515329316	1.3115332579531057e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.3710073154547318	3.918332824858096e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.1611529837153154	1.3138153828836646e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.1931111211393617	1.2724921199008906e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.340580878475051	1.0980188789935681e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.367484934318103	1.0688715694516577e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.465532240768544	9.690454031884757e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.5451617463506062	2.432517028822849e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.7568041474046523	7.241797132895716e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.895077841040235	6.306593756546821e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-4.182916775111465	1.739776793994595e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.182752382462674	4.729981013474703e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.0590181616090346	5.352990641056058e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.672910452747921	7.875550497321675e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.8672386002399173	6.484631243158706e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.482453514288725	9.527858763438282e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.706464154778596	7.61568081837119e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.030253144050846	1.4975571762189901e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.17014978586205	4.7899682568191054e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.851417852988073	6.588038783735187e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.680646174309788	7.814862471760653e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.2354627699455616	4.4871188011038254e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.248815762162537	1.2035465335549285e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.2200834932880418	4.5566608217034466e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.4792911795238446	9.558036730829409e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.741811601492378	7.351188076252495e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.722147448494291	2.7580561610301254e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.247778464073503	1.2047956176481138e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.0306796756583654	5.5068561435447876e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.865073548797477	6.498686011631301e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.831674370570529	2.4719300021295614e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.781756314704631	7.063334387491066e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.7488103215998603	7.29991879116615e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-4.522584630881865	1.2387328660536354e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.425019684751749	3.712308410949448e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.6998778365573963	2.0838361131143497e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.01444877792423	1.5214131321015026e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.4002209029320616	1.0344475528202997e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.769057599239322	2.6316630707552652e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-0.7256840906470099	5.520143644684287e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.0295813736920367	5.51290765672821e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.4774624558339298	3.5226414746930554e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.067593092610416	1.4426696031400725e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.397120630102515	1.0376595986655785e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.696082384398261	7.695156899210278e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.6425410711923165	8.11839492920539e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.8232060509718337	2.4929519796756113e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-4.493096149555588	1.2758051326230929e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.391501676834936	1.0435065703964841e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.771666388352842	7.13496366555056e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.496816198591906	9.39199119590733e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.4924812214344825	9.432793634286283e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.1379639014273377	4.9466454862171954e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.164762671762217	4.815841990915929e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.293994810468808	4.23201722786698e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.856140353219482	6.557000118830936e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.60675237818041	8.414203374752459e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.594129234821413	8.521090266120258e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.086323883313592	5.2088009368111495e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.4909004193134643	9.447716805244197e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.3922017759125764	3.8361597608288575e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.667303506050729	7.919832312552439e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.7981891841439732	1.888719624571432e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.4106302117350245	3.7661127503145895e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.7369176622724571	2.008063173258862e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.8653884924193296	2.389980248957121e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.7304862086797246	7.434916395774019e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.23232918392376	1.2235533641406842e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.6471956090316222	2.196560431111265e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.5635413064614734	3.2321006420146795e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.0564619521210896	5.366691509471824e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.120143137474892	5.035588647015823e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.7950111206997872	1.8947316424562722e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.4837878011837278	9.515154345116719e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.610042330375083	3.0852455745669553e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.7281543659641003	7.452273679483554e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.957607928062602	5.92431833162628e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.8679408645196849	1.7614678806333477e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.662184197994939	2.1638826058212899e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.3041615981848738	4.189209187763137e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.676622696267208	2.8865178892618293e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.263208856716387	1.1863478446378465e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-4.25180274490782	1.6239652716295225e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.7380538132067014	7.378864250687055e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-4.188204717538204	1.7306012359240292e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.459567233459833	9.748430398192936e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.374625444248631	3.9041814088545794e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-4.222094142606065	1.6729348159260192e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.559206001282107	2.398592924722739e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.0393192347182643	1.484041548622402e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.3243012659794853	1.1160404932958555e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.3297661037839594	4.083308119865256e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-4.214738021558487	1.6852865012772273e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-4.79686164728504	9.415874622358728e-09	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.4057699090137734	1.028723294309822e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.3579860557757715	3.969688081501433e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.02151999956647	5.55752887793294e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.6589685546415254	2.170852078693709e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.2110387367612185	1.2498826456791342e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.52365817099456	9.143245004454009e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.1971406155414828	1.2673749374298153e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.912667131907071	6.196635133490743e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-4.54223274432024	1.214631649543137e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.8565984242771665	1.781560958098654e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.522355408555958	9.155164241803856e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.4287095546151014	3.698635717270203e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.613474276594239	3.07467532664382e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.7510364269580116	1.9799110119771029e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.460822659073113	3.581747906509972e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-4.229221996089289	1.6610527788855492e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.90626981493354	6.236404041661764e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-0.399027302440248	7.6527147754023e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.3975285368012544	3.8157797836536265e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.6692153660298206	2.148721350010755e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.392055566144705	1.0429287433636308e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	0.3236373340698971	1.5763927856893692e-06	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.390579182720556	3.842389339970704e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.3436847614799112	1.0946160409666023e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.682375799663511	7.801357371297022e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	1.574548332703223	5.507144546707695e-06	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.490602598364158	9.450530952001128e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.283237765553248	1.1628229697845146e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.4056312783849285	3.784986431062472e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	0.7873067653783522	2.506300324019731e-06	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.599248089641188	8.477583493265945e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.5452019880550827	8.948371323102347e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.308122212587808	1.1342438292720653e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-0.4310276616030917	7.411702147374937e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.890199025312268	6.337437643044521e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.885780061019816	1.7303233371755533e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.8339253006659137	2.4663721181821064e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	0.4319387513989713	1.7567059338965622e-06	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.926855555788664	6.109335440006687e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.819059914666437	6.80470058234683e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.3697730861250137	1.0664286252789069e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.5742932771609095	2.36267632322744e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.5803415541395416	3.178254136252095e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.424810014411411	1.0093215877382165e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.757916940313337	7.233742995107865e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.399482188570996	3.808332356218901e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.941889328621914	2.213963321288484e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.567120912899905	8.75436661628031e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-1.692938214521182	2.0983474384100058e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.6349074808566884	8.180604564555487e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.4162295238042937	3.745084038628354e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-2.2137047958912945	1.246554823112497e-07	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
Overall	-3.071221618946689	5.28806263047532e-08	sars_cov_2	SARS-COV-2	2697049	incidence	rothman
